date,location,latitude,longitude,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk
2026-06-29,Erode,11.34,77.72,28.91,72.92,2.66,Light Rain,1,0,0,Moderate
2026-06-29,Madurai,9.93,78.12,33.34,57.16,5.17,Light Rain,1,0,0,Moderate
2026-06-29,Salem,11.66,78.15,33.01,59.42,0.23,Clear,1,0,0,Moderate
2026-06-29,Tirunelveli,8.71,77.76,29.14,67.73,12.67,Rain,1,0,0,Moderate
2026-06-29,Trichy,10.79,78.7,32.65,59.31,7.12,Light Rain,1,0,0,Moderate
2026-06-29,Vellore,12.92,79.13,31.84,80.09,4.44,Light Rain,1,0,1,Moderate
2026-06-30,Chennai,13.08,80.27,35.4,33.24,1.03,Clear,1,0,0,Moderate
2026-06-30,Coimbatore,11.02,76.96,35.21,45.88,3.45,Light Rain,1,0,0,Moderate
2026-06-30,Erode,11.34,77.72,31.5,48.82,5.92,Light Rain,1,0,0,Moderate
2026-06-30,Madurai,9.93,78.12,36.34,57.37,0.36,Clear,1,0,0,Moderate
2026-06-30,Salem,11.66,78.15,30.77,90.29,0.87,Cloudy,1,0,1,Moderate
2026-06-30,Tirunelveli,8.71,77.76,36.75,41.38,1.27,Clear,1,0,0,Moderate
2026-06-30,Trichy,10.79,78.7,33.49,75.06,2.58,Light Rain,1,0,0,Moderate
2026-06-30,Vellore,12.92,79.13,33.27,46.06,6.54,Light Rain,1,0,0,Moderate
2026-07-01,Chennai,13.08,80.27,32.59,63.56,15.94,Rain,1,0,0,Moderate
2026-07-01,Coimbatore,11.02,76.96,32.33,68.34,13.1,Rain,1,0,0,Moderate
2026-07-01,Erode,11.34,77.72,29.41,52.24,1.15,Clear,1,0,0,Moderate
2026-07-01,Madurai,9.93,78.12,30.3,73.93,10.89,Rain,1,0,0,Moderate
2026-07-01,Salem,11.66,78.15,32.05,45.68,6.64,Light Rain,1,0,0,Moderate
2026-07-01,Tirunelveli,8.71,77.76,28.61,77.88,19.73,Rain,1,0,0,Moderate
2026-07-01,Trichy,10.79,78.7,28.56,75.02,9.85,Rain,1,0,0,Moderate
2026-07-01,Vellore,12.92,79.13,30.38,83.16,12.0,Rain,1,0,1,Moderate
2026-07-02,Chennai,13.08,80.27,28.48,76.99,23.07,Rain,1,1,0,High
2026-07-02,Coimbatore,11.02,76.96,29.63,66.63,2.6,Light Rain,1,0,0,Moderate
2026-07-02,Erode,11.34,77.72,31.51,64.16,3.31,Light Rain,1,0,0,Moderate
2026-07-02,Madurai,9.93,78.12,30.46,80.56,2.62,Light Rain,1,0,1,Moderate
2026-07-02,Salem,11.66,78.15,26.53,73.99,6.81,Light Rain,1,0,0,Moderate
2026-07-02,Tirunelveli,8.71,77.76,28.25,73.37,7.85,Light Rain,1,0,0,Moderate
2026-07-02,Trichy,10.79,78.7,27.73,68.89,4.15,Light Rain,1,0,0,Moderate
2026-07-02,Vellore,12.92,79.13,28.39,71.44,7.5,Light Rain,1,0,0,Moderate
2026-07-03,Chennai,13.08,80.27,27.98,74.37,4.6,Light Rain,1,0,0,Moderate
2026-07-03,Coimbatore,11.02,76.96,28.02,68.36,22.16,Rain,1,1,0,High
2026-07-03,Erode,11.34,77.72,28.04,70.67,9.8,Rain,1,0,0,Moderate
2026-07-03,Madurai,9.93,78.12,27.24,57.61,22.8,Rain,1,1,0,High
2026-07-03,Salem,11.66,78.15,30.73,77.43,10.56,Rain,1,0,0,Moderate
2026-07-03,Tirunelveli,8.71,77.76,36.0,93.72,13.06,Rain,1,0,1,Moderate
2026-07-03,Trichy,10.79,78.7,35.12,76.76,4.69,Light Rain,1,0,0,Moderate
2026-07-03,Vellore,12.92,79.13,30.24,79.47,33.66,Heavy Rain,1,1,0,High
2026-07-04,Chennai,13.08,80.27,30.77,69.1,8.86,Rain,1,0,0,Moderate
2026-07-04,Coimbatore,11.02,76.96,28.2,78.05,19.79,Rain,1,0,0,Moderate
2026-07-04,Erode,11.34,77.72,30.43,67.61,18.5,Rain,1,0,0,Moderate
2026-07-04,Madurai,9.93,78.12,34.88,56.88,9.05,Rain,1,0,0,Moderate
2026-07-04,Salem,11.66,78.15,33.7,74.23,7.41,Light Rain,1,0,0,Moderate
2026-07-04,Tirunelveli,8.71,77.76,33.94,78.66,7.99,Light Rain,1,0,0,Moderate
2026-07-04,Trichy,10.79,78.7,34.45,61.11,13.31,Rain,1,0,0,Moderate
2026-07-04,Vellore,12.92,79.13,32.98,46.38,15.95,Rain,1,0,0,Moderate
2026-07-05,Chennai,13.08,80.27,31.08,71.18,7.87,Light Rain,1,0,0,Moderate
2026-07-05,Coimbatore,11.02,76.96,29.6,89.36,11.55,Rain,1,0,1,Moderate
2026-07-05,Erode,11.34,77.72,27.06,79.4,21.82,Rain,1,1,0,High
2026-07-05,Madurai,9.93,78.12,31.36,65.64,6.72,Light Rain,1,0,0,Moderate
2026-07-05,Salem,11.66,78.15,33.49,74.42,3.43,Light Rain,1,0,0,Moderate
2026-07-05,Tirunelveli,8.71,77.76,26.01,91.17,10.42,Rain,1,0,1,Moderate
2026-07-05,Trichy,10.79,78.7,34.67,91.94,6.95,Light Rain,1,0,1,Moderate
2026-07-05,Vellore,12.92,79.13,28.21,62.76,7.89,Light Rain,1,0,0,Moderate
2026-07-06,Chennai,13.08,80.27,28.91,89.26,2.32,Light Rain,1,0,1,Moderate
2026-07-06,Coimbatore,11.02,76.96,32.14,56.26,6.39,Light Rain,1,0,0,Moderate
2026-07-06,Erode,11.34,77.72,29.27,79.14,3.27,Light Rain,1,0,0,Moderate
2026-07-06,Madurai,9.93,78.12,29.3,79.33,10.0,Rain,1,0,0,Moderate
2026-07-06,Salem,11.66,78.15,31.11,77.89,4.31,Light Rain,1,0,0,Moderate
2026-07-06,Tirunelveli,8.71,77.76,31.72,72.09,5.68,Light Rain,1,0,0,Moderate
2026-07-06,Trichy,10.79,78.7,30.4,65.21,14.72,Rain,1,0,0,Moderate
2026-07-06,Vellore,12.92,79.13,30.26,73.16,8.13,Rain,1,0,0,Moderate
2026-07-07,Chennai,13.08,80.27,30.98,78.1,3.85,Light Rain,1,0,0,Moderate
2026-07-07,Coimbatore,11.02,76.96,29.09,56.1,11.69,Rain,1,0,0,Moderate
2026-07-07,Erode,11.34,77.72,30.16,80.23,2.65,Light Rain,1,0,1,Moderate
2026-07-07,Madurai,9.93,78.12,29.77,82.11,25.91,Heavy Rain,1,1,1,High
2026-07-07,Salem,11.66,78.15,31.25,50.55,9.75,Rain,1,0,0,Moderate
2026-07-07,Tirunelveli,8.71,77.76,32.71,72.02,10.6,Rain,1,0,0,Moderate
2026-07-07,Trichy,10.79,78.7,33.48,82.3,8.24,Rain,1,0,1,Moderate
2026-07-07,Vellore,12.92,79.13,28.28,81.63,9.66,Rain,1,0,1,Moderate
2026-07-08,Chennai,13.08,80.27,32.48,75.67,5.2,Light Rain,1,0,0,Moderate
2026-07-08,Coimbatore,11.02,76.96,30.09,78.31,10.26,Rain,1,0,0,Moderate
2026-07-08,Erode,11.34,77.72,33.12,61.35,17.22,Rain,1,0,0,Moderate
2026-07-08,Madurai,9.93,78.12,31.72,79.13,11.07,Rain,1,0,0,Moderate
2026-07-08,Salem,11.66,78.15,28.94,55.11,1.57,Clear,1,0,0,Moderate
2026-07-08,Tirunelveli,8.71,77.76,28.11,85.17,5.14,Light Rain,1,0,1,Moderate
2026-07-08,Trichy,10.79,78.7,28.99,62.37,1.9,Clear,1,0,0,Moderate
2026-07-08,Vellore,12.92,79.13,25.61,65.5,1.47,Clear,1,0,0,Moderate
2026-07-09,Chennai,13.08,80.27,29.7,81.45,9.74,Rain,1,0,1,Moderate
2026-07-09,Coimbatore,11.02,76.96,29.2,88.16,13.47,Rain,1,0,1,Moderate
2026-07-09,Erode,11.34,77.72,28.21,53.36,12.22,Rain,1,0,0,Moderate
2026-07-09,Madurai,9.93,78.12,30.3,61.98,7.11,Light Rain,1,0,0,Moderate
2026-07-09,Salem,11.66,78.15,27.68,89.96,19.93,Rain,1,0,1,Moderate
2026-07-09,Tirunelveli,8.71,77.76,26.05,73.22,14.79,Rain,1,0,0,Moderate
2026-07-09,Trichy,10.79,78.7,31.89,45.23,8.91,Rain,1,0,0,Moderate
2026-07-09,Vellore,12.92,79.13,28.57,79.6,21.78,Rain,1,1,0,High
2026-07-10,Chennai,13.08,80.27,27.4,64.6,18.33,Rain,1,0,0,Moderate
2026-07-10,Coimbatore,11.02,76.96,31.32,71.06,20.5,Rain,1,1,0,High
2026-07-10,Erode,11.34,77.72,30.67,62.46,1.09,Clear,1,0,0,Moderate
2026-07-10,Madurai,9.93,78.12,30.67,75.89,13.9,Rain,1,0,0,Moderate
2026-07-10,Salem,11.66,78.15,32.2,78.01,9.25,Rain,1,0,0,Moderate
2026-07-10,Tirunelveli,8.71,77.76,31.57,72.9,6.1,Light Rain,1,0,0,Moderate
2026-07-10,Trichy,10.79,78.7,27.48,67.05,17.6,Rain,1,0,0,Moderate
2026-07-10,Vellore,12.92,79.13,26.9,59.64,22.9,Rain,1,1,0,High
2026-07-11,Chennai,13.08,80.27,33.82,73.86,12.47,Rain,1,0,0,Moderate
2026-07-11,Coimbatore,11.02,76.96,25.13,78.65,7.26,Light Rain,1,0,0,Moderate
2026-07-11,Erode,11.34,77.72,33.81,60.69,4.59,Light Rain,1,0,0,Moderate
2026-07-11,Madurai,9.93,78.12,29.54,68.52,7.92,Light Rain,1,0,0,Moderate
2026-07-11,Salem,11.66,78.15,28.04,77.45,9.65,Rain,1,0,0,Moderate
2026-07-11,Tirunelveli,8.71,77.76,28.34,68.08,4.9,Light Rain,1,0,0,Moderate
2026-07-11,Trichy,10.79,78.7,30.58,77.24,27.67,Heavy Rain,1,1,0,High
2026-07-11,Vellore,12.92,79.13,30.93,73.58,12.43,Rain,1,0,0,Moderate
2026-07-12,Chennai,13.08,80.27,26.74,66.43,25.23,Heavy Rain,1,1,0,High
2026-07-12,Coimbatore,11.02,76.96,30.38,65.62,1.2,Clear,1,0,0,Moderate
2026-07-12,Erode,11.34,77.72,31.56,80.67,5.55,Light Rain,1,0,1,Moderate
2026-07-12,Madurai,9.93,78.12,30.7,87.04,14.19,Rain,1,0,1,Moderate
2026-07-12,Salem,11.66,78.15,28.73,65.39,4.74,Light Rain,1,0,0,Moderate
2026-07-12,Tirunelveli,8.71,77.76,30.84,72.78,9.57,Rain,1,0,0,Moderate
2026-07-12,Trichy,10.79,78.7,27.57,68.0,12.35,Rain,1,0,0,Moderate
2026-07-12,Vellore,12.92,79.13,30.58,77.5,6.97,Light Rain,1,0,0,Moderate
2026-07-13,Chennai,13.08,80.27,31.23,65.08,19.61,Rain,1,0,0,Moderate
2026-07-13,Coimbatore,11.02,76.96,28.81,62.11,5.39,Light Rain,1,0,0,Moderate
2026-07-13,Erode,11.34,77.72,31.19,78.51,10.21,Rain,1,0,0,Moderate
2026-07-13,Madurai,9.93,78.12,32.58,73.87,7.27,Light Rain,1,0,0,Moderate
2026-07-13,Salem,11.66,78.15,29.99,79.81,16.8,Rain,1,0,0,Moderate
2026-07-13,Tirunelveli,8.71,77.76,28.38,78.26,20.35,Rain,1,1,0,High
2026-07-13,Trichy,10.79,78.7,33.61,63.3,6.07,Light Rain,1,0,0,Moderate
2026-07-13,Vellore,12.92,79.13,31.46,65.24,7.69,Light Rain,1,0,0,Moderate
2026-07-14,Chennai,13.08,80.27,30.34,64.09,10.56,Rain,1,0,0,Moderate
2026-07-14,Coimbatore,11.02,76.96,32.17,82.97,11.37,Rain,1,0,1,Moderate
2026-07-14,Erode,11.34,77.72,28.61,72.48,15.88,Rain,1,0,0,Moderate
2026-07-14,Madurai,9.93,78.12,30.13,91.04,3.59,Light Rain,1,0,1,Moderate
2026-07-14,Salem,11.66,78.15,30.35,81.56,3.26,Light Rain,1,0,1,Moderate
2026-07-14,Tirunelveli,8.71,77.76,32.13,93.72,26.43,Heavy Rain,1,1,1,High
2026-07-14,Trichy,10.79,78.7,30.68,68.76,15.38,Rain,1,0,0,Moderate
2026-07-14,Vellore,12.92,79.13,36.06,84.24,18.24,Rain,1,0,1,Moderate
2026-07-15,Chennai,13.08,80.27,30.39,74.84,7.01,Light Rain,1,0,0,Moderate
2026-07-15,Coimbatore,11.02,76.96,28.12,61.15,10.56,Rain,1,0,0,Moderate
2026-07-15,Erode,11.34,77.72,28.49,66.14,6.55,Light Rain,1,0,0,Moderate
2026-07-15,Madurai,9.93,78.12,29.64,59.08,3.28,Light Rain,1,0,0,Moderate
2026-07-15,Salem,11.66,78.15,33.68,75.61,13.0,Rain,1,0,0,Moderate
2026-07-15,Tirunelveli,8.71,77.76,25.02,67.4,24.74,Rain,1,1,0,High
2026-07-15,Trichy,10.79,78.7,30.09,75.35,2.22,Light Rain,1,0,0,Moderate
2026-07-15,Vellore,12.92,79.13,27.44,74.01,0.63,Clear,1,0,0,Moderate
2026-07-16,Chennai,13.08,80.27,30.22,81.76,4.99,Light Rain,1,0,1,Moderate
2026-07-16,Coimbatore,11.02,76.96,29.44,81.72,20.83,Rain,1,1,1,High
2026-07-16,Erode,11.34,77.72,31.78,60.44,14.82,Rain,1,0,0,Moderate
2026-07-16,Madurai,9.93,78.12,29.68,64.98,12.78,Rain,1,0,0,Moderate
2026-07-16,Salem,11.66,78.15,28.65,78.08,5.6,Light Rain,1,0,0,Moderate
2026-07-16,Tirunelveli,8.71,77.76,30.3,76.0,28.92,Heavy Rain,1,1,0,High
2026-07-16,Trichy,10.79,78.7,30.4,73.57,11.99,Rain,1,0,0,Moderate
2026-07-16,Vellore,12.92,79.13,31.85,82.72,4.91,Light Rain,1,0,1,Moderate
2026-07-17,Chennai,13.08,80.27,28.98,65.85,5.05,Light Rain,1,0,0,Moderate
2026-07-17,Coimbatore,11.02,76.96,25.75,68.93,11.96,Rain,1,0,0,Moderate
2026-07-17,Erode,11.34,77.72,29.04,86.46,21.26,Rain,1,1,1,High
2026-07-17,Madurai,9.93,78.12,27.48,61.23,6.3,Light Rain,1,0,0,Moderate
2026-07-17,Salem,11.66,78.15,31.43,64.7,8.32,Rain,1,0,0,Moderate
2026-07-17,Tirunelveli,8.71,77.76,27.63,60.91,11.12,Rain,1,0,0,Moderate
2026-07-17,Trichy,10.79,78.7,29.96,91.98,1.67,Cloudy,1,0,1,Moderate
2026-07-17,Vellore,12.92,79.13,29.56,70.33,14.76,Rain,1,0,0,Moderate
2026-07-18,Chennai,13.08,80.27,29.91,76.32,4.85,Light Rain,1,0,0,Moderate
2026-07-18,Coimbatore,11.02,76.96,29.85,66.89,27.38,Heavy Rain,1,1,0,High
2026-07-18,Erode,11.34,77.72,29.81,77.11,1.74,Clear,1,0,0,Moderate
2026-07-18,Madurai,9.93,78.12,31.84,83.47,13.01,Rain,1,0,1,Moderate
2026-07-18,Salem,11.66,78.15,32.83,82.54,3.88,Light Rain,1,0,1,Moderate
2026-07-18,Tirunelveli,8.71,77.76,26.29,71.63,8.67,Rain,1,0,0,Moderate
2026-07-18,Trichy,10.79,78.7,29.3,66.84,10.59,Rain,1,0,0,Moderate
2026-07-18,Vellore,12.92,79.13,28.79,73.67,17.28,Rain,1,0,0,Moderate
2026-07-19,Chennai,13.08,80.27,29.03,72.01,5.35,Light Rain,1,0,0,Moderate
2026-07-19,Coimbatore,11.02,76.96,31.95,78.37,2.16,Light Rain,1,0,0,Moderate
2026-07-19,Erode,11.34,77.72,32.35,78.3,8.39,Rain,1,0,0,Moderate
2026-07-19,Madurai,9.93,78.12,32.12,71.85,7.74,Light Rain,1,0,0,Moderate
2026-07-19,Salem,11.66,78.15,32.8,69.78,3.86,Light Rain,1,0,0,Moderate
2026-07-19,Tirunelveli,8.71,77.76,30.82,76.24,4.81,Light Rain,1,0,0,Moderate
2026-07-19,Trichy,10.79,78.7,25.66,66.22,8.49,Rain,1,0,0,Moderate
2026-07-19,Vellore,12.92,79.13,31.97,66.6,10.82,Rain,1,0,0,Moderate
2026-07-20,Chennai,13.08,80.27,28.48,77.02,13.37,Rain,1,0,0,Moderate
2026-07-20,Coimbatore,11.02,76.96,32.48,63.56,17.13,Rain,1,0,0,Moderate
2026-07-20,Erode,11.34,77.72,29.59,66.6,2.01,Light Rain,1,0,0,Moderate
2026-07-20,Madurai,9.93,78.12,32.36,71.65,4.76,Light Rain,1,0,0,Moderate
2026-07-20,Salem,11.66,78.15,31.38,85.07,16.8,Rain,1,0,1,Moderate
2026-07-20,Tirunelveli,8.71,77.76,28.4,79.1,6.61,Light Rain,1,0,0,Moderate
2026-07-20,Trichy,10.79,78.7,31.01,72.2,12.69,Rain,1,0,0,Moderate
2026-07-20,Vellore,12.92,79.13,30.85,84.41,5.34,Light Rain,1,0,1,Moderate
2026-07-21,Chennai,13.08,80.27,31.1,76.02,17.08,Rain,1,0,0,Moderate
2026-07-21,Coimbatore,11.02,76.96,30.23,72.67,6.36,Light Rain,1,0,0,Moderate
2026-07-21,Erode,11.34,77.72,26.53,61.05,14.0,Rain,1,0,0,Moderate
2026-07-21,Madurai,9.93,78.12,28.81,81.64,5.53,Light Rain,1,0,1,Moderate
2026-07-21,Salem,11.66,78.15,29.27,52.27,1.78,Clear,1,0,0,Moderate
2026-07-21,Tirunelveli,8.71,77.76,33.04,84.33,12.99,Rain,1,0,1,Moderate
2026-07-21,Trichy,10.79,78.7,30.32,66.63,15.05,Rain,1,0,0,Moderate
2026-07-21,Vellore,12.92,79.13,30.62,67.2,16.64,Rain,1,0,0,Moderate
2026-07-22,Chennai,13.08,80.27,30.7,63.97,5.28,Light Rain,1,0,0,Moderate
2026-07-22,Coimbatore,11.02,76.96,30.57,71.94,20.88,Rain,1,1,0,High
2026-07-22,Erode,11.34,77.72,30.49,72.11,21.18,Rain,1,1,0,High
2026-07-22,Madurai,9.93,78.12,27.35,72.26,7.18,Light Rain,1,0,0,Moderate
2026-07-22,Salem,11.66,78.15,31.28,74.21,17.45,Rain,1,0,0,Moderate
2026-07-22,Tirunelveli,8.71,77.76,30.04,69.72,1.93,Clear,1,0,0,Moderate
2026-07-22,Trichy,10.79,78.7,29.25,80.51,1.05,Cloudy,1,0,1,Moderate
2026-07-22,Vellore,12.92,79.13,28.09,59.24,1.79,Clear,1,0,0,Moderate
2026-07-23,Chennai,13.08,80.27,30.85,67.56,9.83,Rain,1,0,0,Moderate
2026-07-23,Coimbatore,11.02,76.96,30.9,81.3,22.4,Rain,1,1,1,High
2026-07-23,Erode,11.34,77.72,27.03,69.23,9.28,Rain,1,0,0,Moderate
2026-07-23,Madurai,9.93,78.12,30.22,82.55,8.86,Rain,1,0,1,Moderate
2026-07-23,Salem,11.66,78.15,33.72,86.95,11.87,Rain,1,0,1,Moderate
2026-07-23,Tirunelveli,8.71,77.76,30.38,69.2,17.14,Rain,1,0,0,Moderate
2026-07-23,Trichy,10.79,78.7,27.9,63.72,10.01,Rain,1,0,0,Moderate
2026-07-23,Vellore,12.92,79.13,32.13,61.95,3.07,Light Rain,1,0,0,Moderate
2026-07-24,Chennai,13.08,80.27,32.86,82.65,10.02,Rain,1,0,1,Moderate
2026-07-24,Coimbatore,11.02,76.96,29.13,58.4,8.61,Rain,1,0,0,Moderate
2026-07-24,Erode,11.34,77.72,33.05,74.95,12.54,Rain,1,0,0,Moderate
2026-07-24,Madurai,9.93,78.12,28.23,68.43,13.72,Rain,1,0,0,Moderate
2026-07-24,Salem,11.66,78.15,29.75,72.21,38.09,Heavy Rain,1,1,0,High
2026-07-24,Tirunelveli,8.71,77.76,30.58,76.14,23.31,Rain,1,1,0,High
2026-07-24,Trichy,10.79,78.7,32.69,55.82,8.73,Rain,1,0,0,Moderate
2026-07-24,Vellore,12.92,79.13,29.79,70.03,8.2,Rain,1,0,0,Moderate
2026-07-25,Chennai,13.08,80.27,35.51,77.06,18.63,Rain,1,0,0,Moderate
2026-07-25,Coimbatore,11.02,76.96,30.15,63.24,16.8,Rain,1,0,0,Moderate
2026-07-25,Erode,11.34,77.72,29.05,80.39,15.67,Rain,1,0,1,Moderate
2026-07-25,Madurai,9.93,78.12,28.01,51.51,7.93,Light Rain,1,0,0,Moderate
2026-07-25,Salem,11.66,78.15,29.2,59.4,3.07,Light Rain,1,0,0,Moderate
2026-07-25,Tirunelveli,8.71,77.76,29.08,70.62,25.82,Heavy Rain,1,1,0,High
2026-07-25,Trichy,10.79,78.7,31.96,75.34,3.9,Light Rain,1,0,0,Moderate
2026-07-25,Vellore,12.92,79.13,32.03,65.39,17.11,Rain,1,0,0,Moderate
2026-07-26,Chennai,13.08,80.27,30.57,73.11,9.43,Rain,1,0,0,Moderate
2026-07-26,Coimbatore,11.02,76.96,32.77,69.57,4.36,Light Rain,1,0,0,Moderate
2026-07-26,Erode,11.34,77.72,28.75,60.73,4.58,Light Rain,1,0,0,Moderate
2026-07-26,Madurai,9.93,78.12,30.83,75.1,6.62,Light Rain,1,0,0,Moderate
2026-07-26,Salem,11.66,78.15,33.58,80.32,7.09,Light Rain,1,0,1,Moderate
2026-07-26,Tirunelveli,8.71,77.76,29.9,73.75,7.56,Light Rain,1,0,0,Moderate
2026-07-26,Trichy,10.79,78.7,30.82,57.07,1.11,Clear,1,0,0,Moderate
2026-07-26,Vellore,12.92,79.13,29.36,63.21,4.08,Light Rain,1,0,0,Moderate
2026-07-27,Chennai,13.08,80.27,34.18,74.24,20.87,Rain,1,1,0,High
2026-07-27,Coimbatore,11.02,76.96,30.5,70.77,8.92,Rain,1,0,0,Moderate
2026-07-27,Erode,11.34,77.72,33.22,70.22,0.19,Clear,1,0,0,Moderate
2026-07-27,Madurai,9.93,78.12,33.4,60.72,8.09,Rain,1,0,0,Moderate
2026-07-27,Salem,11.66,78.15,32.94,71.21,11.98,Rain,1,0,0,Moderate
2026-07-27,Tirunelveli,8.71,77.76,26.3,72.63,11.24,Rain,1,0,0,Moderate
2026-07-27,Trichy,10.79,78.7,31.54,86.7,4.08,Light Rain,1,0,1,Moderate
2026-07-27,Vellore,12.92,79.13,26.06,62.09,8.98,Rain,1,0,0,Moderate
2026-07-28,Chennai,13.08,80.27,29.16,69.02,12.47,Rain,1,0,0,Moderate
2026-07-28,Coimbatore,11.02,76.96,28.29,61.96,17.6,Rain,1,0,0,Moderate
2026-07-28,Erode,11.34,77.72,28.87,78.3,29.13,Heavy Rain,1,1,0,High
2026-07-28,Madurai,9.93,78.12,37.65,76.03,13.26,Rain,1,0,0,Moderate
2026-07-28,Salem,11.66,78.15,30.15,64.64,3.54,Light Rain,1,0,0,Moderate
2026-07-28,Tirunelveli,8.71,77.76,29.41,77.41,8.24,Rain,1,0,0,Moderate
2026-07-28,Trichy,10.79,78.7,26.89,67.39,5.64,Light Rain,1,0,0,Moderate
2026-07-28,Vellore,12.92,79.13,35.07,66.57,6.13,Light Rain,1,0,0,Moderate
2026-07-29,Chennai,13.08,80.27,31.47,64.67,12.27,Rain,1,0,0,Moderate
2026-07-29,Coimbatore,11.02,76.96,32.35,84.86,20.95,Rain,1,1,1,High
2026-07-29,Erode,11.34,77.72,26.84,79.56,6.38,Light Rain,1,0,0,Moderate
2026-07-29,Madurai,9.93,78.12,28.11,58.06,1.35,Clear,1,0,0,Moderate
2026-07-29,Salem,11.66,78.15,29.71,79.49,10.28,Rain,1,0,0,Moderate
2026-07-29,Tirunelveli,8.71,77.76,34.8,89.61,9.26,Rain,1,0,1,Moderate
2026-07-29,Trichy,10.79,78.7,30.23,84.0,10.12,Rain,1,0,1,Moderate
2026-07-29,Vellore,12.92,79.13,28.38,50.39,23.48,Rain,1,1,0,High
2026-07-30,Chennai,13.08,80.27,29.93,94.75,8.28,Rain,1,0,1,Moderate
2026-07-30,Coimbatore,11.02,76.96,28.48,79.27,4.54,Light Rain,1,0,0,Moderate
2026-07-30,Erode,11.34,77.72,29.61,81.3,3.35,Light Rain,1,0,1,Moderate
2026-07-30,Madurai,9.93,78.12,31.64,57.61,2.45,Light Rain,1,0,0,Moderate
2026-07-30,Salem,11.66,78.15,30.38,81.57,11.38,Rain,1,0,1,Moderate
2026-07-30,Tirunelveli,8.71,77.76,28.67,62.84,1.0,Clear,1,0,0,Moderate
2026-07-30,Trichy,10.79,78.7,35.1,87.83,15.39,Rain,1,0,1,Moderate
2026-07-30,Vellore,12.92,79.13,30.6,64.94,13.14,Rain,1,0,0,Moderate
2026-07-31,Chennai,13.08,80.27,34.54,63.6,0.75,Clear,1,0,0,Moderate
2026-07-31,Coimbatore,11.02,76.96,30.5,87.34,4.26,Light Rain,1,0,1,Moderate
2026-07-31,Erode,11.34,77.72,32.84,73.26,1.58,Clear,1,0,0,Moderate
2026-07-31,Madurai,9.93,78.12,30.41,66.39,0.23,Clear,1,0,0,Moderate
2026-07-31,Salem,11.66,78.15,31.36,73.43,22.19,Rain,1,1,0,High
2026-07-31,Tirunelveli,8.71,77.76,33.23,67.89,2.91,Light Rain,1,0,0,Moderate
2026-07-31,Trichy,10.79,78.7,30.49,75.42,7.85,Light Rain,1,0,0,Moderate
2026-07-31,Vellore,12.92,79.13,26.75,78.63,4.82,Light Rain,1,0,0,Moderate
2026-08-01,Chennai,13.08,80.27,36.75,69.65,10.23,Rain,1,0,0,Moderate
2026-08-01,Coimbatore,11.02,76.96,30.64,76.26,9.29,Rain,1,0,0,Moderate
2026-08-01,Erode,11.34,77.72,28.68,56.15,5.19,Light Rain,1,0,0,Moderate
2026-08-01,Madurai,9.93,78.12,30.5,67.64,11.2,Rain,1,0,0,Moderate
2026-08-01,Salem,11.66,78.15,27.5,65.16,9.45,Rain,1,0,0,Moderate
2026-08-01,Tirunelveli,8.71,77.76,28.45,68.36,11.94,Rain,1,0,0,Moderate
2026-08-01,Trichy,10.79,78.7,32.41,62.9,5.65,Light Rain,1,0,0,Moderate
2026-08-01,Vellore,12.92,79.13,34.12,88.62,7.74,Light Rain,1,0,1,Moderate
2026-08-02,Chennai,13.08,80.27,30.53,55.34,7.25,Light Rain,1,0,0,Moderate
2026-08-02,Coimbatore,11.02,76.96,31.93,71.44,14.27,Rain,1,0,0,Moderate
2026-08-02,Erode,11.34,77.72,31.76,87.27,18.99,Rain,1,0,1,Moderate
2026-08-02,Madurai,9.93,78.12,29.93,69.38,21.36,Rain,1,1,0,High
2026-08-02,Salem,11.66,78.15,28.74,72.81,7.44,Light Rain,1,0,0,Moderate
2026-08-02,Tirunelveli,8.71,77.76,29.15,65.1,5.8,Light Rain,1,0,0,Moderate
2026-08-02,Trichy,10.79,78.7,28.61,62.08,4.25,Light Rain,1,0,0,Moderate
2026-08-02,Vellore,12.92,79.13,30.8,62.6,13.51,Rain,1,0,0,Moderate
2026-08-03,Chennai,13.08,80.27,31.53,64.83,5.11,Light Rain,1,0,0,Moderate
2026-08-03,Coimbatore,11.02,76.96,33.5,86.56,18.56,Rain,1,0,1,Moderate
2026-08-03,Erode,11.34,77.72,29.29,78.01,2.42,Light Rain,1,0,0,Moderate
2026-08-03,Madurai,9.93,78.12,28.48,63.59,6.65,Light Rain,1,0,0,Moderate
2026-08-03,Salem,11.66,78.15,30.74,77.1,3.41,Light Rain,1,0,0,Moderate
2026-08-03,Tirunelveli,8.71,77.76,29.59,57.4,2.98,Light Rain,1,0,0,Moderate
2026-08-03,Trichy,10.79,78.7,27.83,61.14,7.15,Light Rain,1,0,0,Moderate
2026-08-03,Vellore,12.92,79.13,30.05,67.56,17.22,Rain,1,0,0,Moderate
2026-08-04,Chennai,13.08,80.27,28.62,57.79,3.12,Light Rain,1,0,0,Moderate
2026-08-04,Coimbatore,11.02,76.96,34.31,80.58,3.74,Light Rain,1,0,1,Moderate
2026-08-04,Erode,11.34,77.72,25.41,76.58,3.06,Light Rain,1,0,0,Moderate
2026-08-04,Madurai,9.93,78.12,30.96,66.44,15.59,Rain,1,0,0,Moderate
