order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value
ORD000612,CUST0462,WH006,DRV0102,VEH0079,2026-05-19,Salem,Dispatched,Delivered,218.35,5.09,49.69,48.16,0.0,0,42.9
ORD000613,CUST0078,WH008,DRV0131,VEH0123,2026-05-18,Madurai,Confirmed,Delivered,100.0,16.26,125.73,129.19,3.46,1,6.15
ORD000614,CUST0104,WH007,DRV0120,VEH0079,2026-03-06,Salem,Processing,Delivered,226.39,15.19,64.83,57.74,0.0,0,14.9
ORD000615,CUST0278,WH004,DRV0126,VEH0177,2026-08-09,Vellore,Confirmed,Delayed,286.61,3.83,45.94,48.11,2.17,1,74.83
ORD000616,CUST0649,WH005,DRV0113,VEH0150,2026-08-29,Coimbatore,Dispatched,Delivered,145.17,10.75,70.87,72.82,1.95,1,13.5
ORD000617,CUST0719,WH008,DRV0156,VEH0165,2026-02-19,Tirunelveli,Processing,Delayed,303.97,10.68,52.59,52.18,0.0,1,28.46
ORD000618,CUST0763,WH006,DRV0132,VEH0138,2026-08-18,Erode,Dispatched,Delivered,286.89,7.32,66.81,61.35,0.0,0,39.19
ORD000619,CUST0737,WH008,DRV0168,VEH0020,2026-05-05,Erode,Dispatched,Delivered,134.56,4.88,40.34,43.35,3.01,1,27.57
ORD000620,CUST0057,WH006,DRV0102,VEH0096,2026-04-22,Vellore,Dispatched,Delivered,497.01,13.11,122.78,108.41,0.0,0,37.91
ORD000621,CUST0339,WH008,DRV0057,VEH0073,2026-02-20,Madurai,Dispatched,Delivered,108.93,28.65,169.0,167.0,0.0,0,3.8
ORD000622,CUST0799,WH004,DRV0193,VEH0178,2026-03-06,Madurai,Dispatched,Delivered,240.87,17.26,116.4,105.6,0.0,0,13.96
ORD000623,CUST0274,WH010,DRV0175,VEH0159,2026-05-15,Erode,Processing,Delivered,122.56,3.47,43.19,42.86,0.0,0,35.32
ORD000624,CUST0908,WH002,DRV0162,VEH0044,2026-08-19,Tirunelveli,Dispatched,Delivered,100.0,27.24,172.8,159.76,0.0,0,3.67
ORD000625,CUST0680,WH003,DRV0173,VEH0031,2026-04-10,Salem,Dispatched,Delayed,228.82,24.76,160.42,185.37,24.95,1,9.24
ORD000626,CUST0890,WH005,DRV0032,VEH0075,2026-06-04,Chennai,Dispatched,Delivered,635.28,7.65,49.49,45.41,0.0,0,83.04
ORD000627,CUST0869,WH004,DRV0172,VEH0041,2026-08-22,Madurai,Dispatched,Delivered,175.04,3.64,41.16,40.87,0.0,0,48.09
ORD000628,CUST0685,WH005,DRV0097,VEH0004,2026-02-27,Salem,Dispatched,Delivered,100.0,7.87,50.23,51.0,0.77,1,12.71
ORD000629,CUST0433,WH001,DRV0139,VEH0114,2026-03-19,Salem,Dispatched,Delivered,209.42,8.28,82.21,93.05,10.84,1,25.29
ORD000630,CUST0897,WH001,DRV0036,VEH0014,2026-02-26,Salem,Dispatched,Delivered,106.47,3.86,43.87,40.91,0.0,0,27.58
ORD000631,CUST0610,WH002,DRV0141,VEH0174,2026-01-21,Erode,Dispatched,Delivered,359.59,12.97,64.95,73.03,8.08,1,27.72
ORD000632,CUST0391,WH002,DRV0057,VEH0054,2026-03-12,Erode,Dispatched,Delayed,156.24,6.3,51.12,56.32,5.2,1,24.8
ORD000633,CUST0898,WH008,DRV0153,VEH0092,2026-01-22,Chennai,Processing,In Transit,100.0,4.44,45.5,51.24,5.74,1,22.52
ORD000634,CUST0889,WH010,DRV0198,VEH0128,2026-06-29,Tirunelveli,Dispatched,Delivered,252.28,9.28,46.23,54.26,8.03,1,27.19
ORD000635,CUST0342,WH004,DRV0165,VEH0089,2026-02-25,Tirunelveli,Processing,Delivered,207.63,28.13,168.48,160.68,0.0,0,7.38
ORD000636,CUST0260,WH006,DRV0090,VEH0087,2026-02-18,Trichy,Dispatched,Delayed,149.17,19.51,133.44,143.29,9.85,1,7.65
ORD000637,CUST0685,WH002,DRV0132,VEH0033,2026-03-18,Tirunelveli,Dispatched,Delivered,100.0,14.76,74.35,83.09,8.74,1,6.78
ORD000638,CUST0174,WH001,DRV0109,VEH0158,2026-05-11,Vellore,Dispatched,Delivered,579.95,7.69,42.38,44.8,2.42,1,75.42
ORD000639,CUST0724,WH007,DRV0026,VEH0137,2026-05-26,Madurai,Processing,Delivered,135.13,3.88,58.4,58.42,0.02,1,34.83
ORD000640,CUST0195,WH004,DRV0013,VEH0166,2026-03-17,Coimbatore,Dispatched,Delivered,324.77,4.95,63.91,63.84,0.0,0,65.61
ORD000641,CUST0777,WH004,DRV0072,VEH0089,2026-05-02,Salem,Dispatched,Delivered,134.14,18.76,109.5,114.04,4.54,1,7.15
ORD000642,CUST0978,WH002,DRV0179,VEH0082,2026-08-09,Coimbatore,Processing,Delivered,282.18,6.26,55.68,55.76,0.08,1,45.08
ORD000643,CUST0441,WH009,DRV0047,VEH0043,2026-04-03,Salem,Dispatched,Delivered,187.68,12.22,56.93,58.2,1.27,1,15.36
ORD000644,CUST0272,WH002,DRV0125,VEH0135,2026-06-24,Salem,Dispatched,Delivered,184.6,14.88,91.34,83.28,0.0,0,12.41
ORD000645,CUST0307,WH005,DRV0161,VEH0088,2026-01-30,Tirunelveli,Dispatched,Delivered,105.93,3.32,28.45,33.12,4.67,1,31.91
ORD000646,CUST0308,WH006,DRV0170,VEH0040,2026-05-31,Madurai,Processing,Delivered,255.52,11.1,89.05,80.2,0.0,0,23.02
ORD000647,CUST0649,WH003,DRV0128,VEH0085,2026-06-22,Chennai,Dispatched,Delivered,451.84,14.07,64.34,69.69,5.35,1,32.11
ORD000648,CUST0595,WH003,DRV0031,VEH0119,2026-05-27,Chennai,Dispatched,Delivered,100.0,32.79,187.54,175.84,0.0,0,3.05
ORD000649,CUST0902,WH006,DRV0168,VEH0062,2026-06-27,Erode,Processing,Delivered,105.53,12.07,57.44,59.12,1.68,1,8.74
ORD000650,CUST0556,WH005,DRV0116,VEH0183,2026-07-17,Coimbatore,Confirmed,Delivered,1229.03,18.19,106.03,113.0,6.97,1,67.57
ORD000651,CUST0207,WH005,DRV0144,VEH0035,2026-07-22,Trichy,Dispatched,Delivered,100.0,7.8,87.59,84.66,0.0,0,12.82
ORD000652,CUST0117,WH005,DRV0056,VEH0171,2026-02-21,Chennai,Dispatched,In Transit,126.41,21.15,154.86,143.3,0.0,0,5.98
ORD000653,CUST0902,WH009,DRV0074,VEH0011,2026-06-04,Chennai,Dispatched,Delayed,445.59,4.23,41.49,42.12,0.63,1,105.34
ORD000654,CUST0005,WH008,DRV0036,VEH0130,2026-02-15,Erode,Processing,Delivered,454.4,15.21,125.48,126.75,1.27,1,29.88
ORD000655,CUST0733,WH004,DRV0096,VEH0079,2026-08-29,Tirunelveli,Processing,Delivered,100.0,12.45,65.12,75.05,9.93,1,8.03
ORD000656,CUST0942,WH006,DRV0080,VEH0079,2026-01-19,Erode,Processing,Delivered,298.13,23.59,189.66,168.26,0.0,0,12.64
ORD000657,CUST0795,WH005,DRV0184,VEH0133,2026-07-25,Trichy,Processing,Delivered,159.69,14.92,113.45,102.76,0.0,0,10.7
ORD000658,CUST0499,WH006,DRV0048,VEH0116,2026-02-07,Chennai,Dispatched,Delivered,164.5,9.58,73.42,75.74,2.32,1,17.17
ORD000659,CUST0626,WH008,DRV0058,VEH0168,2026-02-27,Madurai,Dispatched,Delivered,386.58,21.09,154.3,142.94,0.0,0,18.33
ORD000660,CUST0762,WH006,DRV0015,VEH0046,2026-03-23,Madurai,Dispatched,Delivered,144.56,14.77,91.08,96.49,5.41,1,9.79
ORD000661,CUST0301,WH006,DRV0200,VEH0021,2026-05-09,Vellore,Confirmed,Delivered,129.96,5.37,46.9,43.87,0.0,0,24.2
ORD000662,CUST0425,WH002,DRV0143,VEH0137,2026-03-25,Coimbatore,Dispatched,Delivered,147.08,10.02,85.26,84.84,0.0,0,14.68
ORD000663,CUST0090,WH007,DRV0149,VEH0071,2026-06-28,Erode,Confirmed,Delivered,144.47,4.9,36.87,37.31,0.44,1,29.48
ORD000664,CUST0028,WH003,DRV0064,VEH0155,2026-01-22,Tirunelveli,Confirmed,Delivered,227.19,14.01,70.78,81.64,10.86,1,16.22
ORD000665,CUST0950,WH007,DRV0135,VEH0017,2026-02-20,Vellore,Dispatched,Delivered,428.45,15.05,86.16,75.6,0.0,0,28.47
ORD000666,CUST0544,WH005,DRV0052,VEH0066,2026-03-05,Coimbatore,Dispatched,In Transit,239.35,29.71,164.75,149.61,0.0,0,8.06
ORD000667,CUST0217,WH004,DRV0019,VEH0026,2026-05-24,Coimbatore,Dispatched,Delayed,179.76,9.88,76.47,70.28,0.0,1,18.19
ORD000668,CUST0821,WH010,DRV0125,VEH0109,2026-02-04,Tirunelveli,Processing,Delivered,258.57,8.81,64.95,68.99,4.04,1,29.35
ORD000669,CUST0071,WH001,DRV0086,VEH0200,2026-02-08,Madurai,Dispatched,Delivered,301.01,3.54,26.42,28.2,1.78,1,85.03
ORD000670,CUST0764,WH008,DRV0174,VEH0173,2026-07-29,Coimbatore,Dispatched,Delivered,263.94,9.87,41.06,40.18,0.0,0,26.74
ORD000671,CUST0030,WH002,DRV0038,VEH0183,2026-08-07,Coimbatore,Dispatched,Delivered,117.48,9.14,46.9,42.49,0.0,0,12.85
ORD000672,CUST0256,WH010,DRV0141,VEH0040,2026-01-06,Madurai,Processing,Delivered,238.89,11.91,61.0,53.96,0.0,0,20.06
ORD000673,CUST0821,WH008,DRV0044,VEH0016,2026-03-29,Vellore,Dispatched,Delivered,100.0,8.96,36.32,39.02,2.7,1,11.16
ORD000674,CUST0671,WH007,DRV0150,VEH0160,2026-06-01,Tirunelveli,Dispatched,Delivered,491.3,8.97,51.74,50.12,0.0,0,54.77
ORD000675,CUST0396,WH003,DRV0199,VEH0035,2026-07-19,Trichy,Dispatched,Delivered,490.39,11.88,109.01,102.15,0.0,0,41.28
ORD000676,CUST0521,WH007,DRV0035,VEH0064,2026-03-19,Coimbatore,Confirmed,Delivered,323.15,10.39,66.43,72.37,5.94,1,31.1
ORD000677,CUST0994,WH001,DRV0131,VEH0192,2026-07-24,Chennai,Processing,Delivered,407.43,8.86,60.01,61.72,1.71,1,45.99
ORD000678,CUST0323,WH005,DRV0111,VEH0143,2026-08-08,Madurai,Processing,Delivered,172.74,8.79,46.99,51.85,4.86,1,19.65
ORD000679,CUST0933,WH002,DRV0144,VEH0170,2026-06-23,Trichy,Processing,Delivered,111.29,35.34,211.93,200.0,0.0,0,3.15
ORD000680,CUST0370,WH002,DRV0173,VEH0121,2026-05-03,Chennai,Cancelled,Cancelled,100.0,8.62,,,,0,11.6
ORD000681,CUST0156,WH003,DRV0144,VEH0178,2026-05-17,Chennai,Confirmed,Delivered,349.08,9.52,95.44,85.73,0.0,0,36.67
ORD000682,CUST0214,WH007,DRV0194,VEH0160,2026-06-29,Salem,Confirmed,Delivered,111.29,3.03,39.51,37.59,0.0,0,36.73
ORD000683,CUST0666,WH002,DRV0102,VEH0030,2026-04-28,Trichy,Processing,In Transit,142.17,21.2,107.93,113.12,5.19,1,6.71
ORD000684,CUST0083,WH004,DRV0081,VEH0152,2026-08-11,Salem,Cancelled,Cancelled,209.7,1.91,,,,0,109.79
ORD000685,CUST0405,WH004,DRV0166,VEH0194,2026-08-30,Vellore,Processing,Delivered,176.91,5.54,56.93,51.32,0.0,0,31.93
ORD000686,CUST0613,WH001,DRV0024,VEH0149,2026-02-22,Erode,Dispatched,In Transit,215.32,15.91,107.35,103.44,0.0,0,13.53
ORD000687,CUST0010,WH007,DRV0178,VEH0170,2026-08-29,Madurai,Dispatched,Delivered,100.0,2.79,43.15,44.31,1.16,1,35.84
ORD000688,CUST0848,WH004,DRV0108,VEH0080,2026-08-24,Erode,Confirmed,Delivered,155.75,6.91,58.85,52.27,0.0,0,22.54
ORD000689,CUST0280,WH001,DRV0057,VEH0100,2026-05-27,Vellore,Processing,Delivered,309.73,10.87,82.38,74.85,0.0,0,28.49
ORD000690,CUST0281,WH003,DRV0123,VEH0186,2026-02-22,Trichy,Processing,Delivered,136.91,10.29,84.91,76.17,0.0,0,13.31
ORD000691,CUST0692,WH008,DRV0056,VEH0002,2026-05-21,Salem,Confirmed,Delivered,103.5,6.76,46.4,41.39,0.0,0,15.31
ORD000692,CUST0090,WH004,DRV0086,VEH0016,2026-08-24,Vellore,Dispatched,Delivered,337.18,18.25,63.59,65.68,2.09,1,18.48
ORD000693,CUST0129,WH001,DRV0066,VEH0007,2026-08-08,Vellore,Dispatched,Delivered,137.58,18.97,109.91,99.21,0.0,0,7.25
ORD000694,CUST0309,WH007,DRV0078,VEH0183,2026-05-26,Madurai,Dispatched,Delivered,204.37,16.22,91.75,89.85,0.0,0,12.6
ORD000695,CUST0964,WH008,DRV0092,VEH0143,2026-05-30,Coimbatore,Dispatched,Delivered,158.1,7.96,51.76,60.09,8.33,1,19.86
ORD000696,CUST0485,WH005,DRV0077,VEH0023,2026-02-28,Chennai,Confirmed,Delivered,181.22,12.31,59.09,56.78,0.0,0,14.72
ORD000697,CUST0107,WH009,DRV0102,VEH0197,2026-06-01,Madurai,Dispatched,Delivered,489.92,7.32,69.2,69.82,0.62,1,66.93
ORD000698,CUST0974,WH007,DRV0081,VEH0001,2026-05-19,Vellore,Dispatched,Delivered,262.9,42.68,145.79,156.34,10.55,1,6.16
ORD000699,CUST0505,WH004,DRV0073,VEH0116,2026-04-23,Trichy,Dispatched,Delivered,100.0,13.7,97.5,85.44,0.0,0,7.3
ORD000700,CUST0792,WH009,DRV0062,VEH0069,2026-01-20,Chennai,Confirmed,In Transit,142.33,8.0,61.95,71.49,9.54,1,17.79
ORD000701,CUST0283,WH006,DRV0014,VEH0141,2026-08-02,Chennai,Dispatched,Delivered,138.63,37.86,304.26,268.36,0.0,0,3.66
ORD000702,CUST0107,WH008,DRV0194,VEH0154,2026-02-26,Madurai,Dispatched,Delivered,208.65,8.69,34.92,38.9,3.98,1,24.01
ORD000703,CUST0155,WH002,DRV0188,VEH0052,2026-04-26,Coimbatore,Dispatched,Delivered,327.25,13.36,102.43,106.35,3.92,1,24.49
ORD000704,CUST0856,WH005,DRV0021,VEH0141,2026-04-28,Madurai,Confirmed,Delivered,185.06,18.44,102.1,104.7,2.6,1,10.04
ORD000705,CUST0232,WH003,DRV0163,VEH0096,2026-07-30,Tirunelveli,Dispatched,Delivered,181.56,7.54,53.08,49.64,0.0,0,24.08
ORD000706,CUST0449,WH005,DRV0030,VEH0055,2026-01-15,Salem,Dispatched,Delivered,100.0,7.16,60.3,65.92,5.62,1,13.97
ORD000707,CUST0380,WH008,DRV0167,VEH0029,2026-05-06,Salem,Dispatched,Delivered,428.65,20.58,115.41,100.72,0.0,0,20.83
ORD000708,CUST0807,WH006,DRV0025,VEH0146,2026-01-28,Tirunelveli,Dispatched,Delivered,162.53,18.43,90.91,84.59,0.0,0,8.82
ORD000709,CUST0333,WH001,DRV0172,VEH0130,2026-07-06,Salem,Dispatched,In Transit,214.46,18.39,141.28,129.97,0.0,0,11.66
ORD000710,CUST0596,WH007,DRV0187,VEH0027,2026-08-02,Erode,Processing,Delivered,214.13,15.12,84.75,96.1,11.35,1,14.16
ORD000711,CUST0870,WH010,DRV0099,VEH0050,2026-02-17,Tirunelveli,Dispatched,Delivered,109.95,35.12,127.44,128.35,0.91,1,3.13
ORD000712,CUST0932,WH001,DRV0134,VEH0042,2026-08-16,Trichy,Dispatched,Delayed,154.7,11.6,73.85,65.14,0.0,1,13.34
ORD000713,CUST0076,WH001,DRV0131,VEH0195,2026-06-24,Vellore,Dispatched,Delivered,109.39,6.23,53.6,57.57,3.97,1,17.56
ORD000714,CUST0965,WH004,DRV0164,VEH0138,2026-06-04,Madurai,Confirmed,Delivered,445.49,4.63,42.18,47.2,5.02,1,96.22
ORD000715,CUST0261,WH009,DRV0112,VEH0009,2026-04-25,Erode,Dispatched,Delivered,100.0,8.53,73.12,73.44,0.32,1,11.72
ORD000716,CUST0337,WH008,DRV0111,VEH0003,2026-01-23,Chennai,Dispatched,Delivered,100.0,1.2,32.64,28.91,0.0,0,83.33
ORD000717,CUST0230,WH010,DRV0129,VEH0086,2026-04-26,Trichy,Dispatched,Delivered,147.03,25.59,140.15,140.71,0.56,1,5.75
ORD000718,CUST0906,WH003,DRV0162,VEH0038,2026-07-26,Salem,Dispatched,Delivered,479.8,14.54,99.0,101.91,2.91,1,33.0
ORD000719,CUST0784,WH006,DRV0065,VEH0070,2026-06-22,Trichy,Dispatched,Delivered,287.17,6.19,63.19,60.46,0.0,0,46.39
ORD000720,CUST0984,WH001,DRV0026,VEH0069,2026-07-21,Erode,Dispatched,Delivered,100.0,21.54,156.94,138.75,0.0,0,4.64
ORD000721,CUST0221,WH010,DRV0018,VEH0158,2026-06-07,Chennai,Confirmed,Delivered,168.16,4.62,57.64,66.66,9.02,1,36.4
ORD000722,CUST0693,WH001,DRV0164,VEH0014,2026-08-10,Trichy,Processing,Delivered,289.71,5.48,16.79,18.74,1.95,1,52.87
ORD000723,CUST0398,WH006,DRV0134,VEH0002,2026-07-29,Coimbatore,Confirmed,Delivered,770.84,11.86,58.28,65.5,7.22,1,64.99
ORD000724,CUST0714,WH005,DRV0172,VEH0097,2026-04-15,Salem,Processing,In Transit,145.35,27.79,141.35,161.43,20.08,1,5.23
ORD000725,CUST0797,WH006,DRV0040,VEH0101,2026-04-26,Vellore,Dispatched,Delivered,100.0,14.44,80.35,85.42,5.07,1,6.93
ORD000726,CUST0412,WH009,DRV0030,VEH0136,2026-02-08,Vellore,Dispatched,Delivered,223.53,1.4,11.23,12.22,0.99,1,159.66
ORD000727,CUST0630,WH005,DRV0078,VEH0074,2026-05-04,Erode,Dispatched,Delivered,176.24,5.58,39.65,39.08,0.0,0,31.58
ORD000728,CUST0629,WH002,DRV0074,VEH0126,2026-03-07,Madurai,Confirmed,Delivered,244.97,6.29,45.11,47.58,2.47,1,38.95
ORD000729,CUST0401,WH001,DRV0031,VEH0083,2026-05-19,Tirunelveli,Confirmed,Delivered,283.95,12.87,70.87,72.94,2.07,1,22.06
ORD000730,CUST0709,WH002,DRV0186,VEH0099,2026-07-06,Vellore,Dispatched,Delivered,223.17,3.9,47.71,42.13,0.0,0,57.22
ORD000731,CUST0706,WH008,DRV0183,VEH0018,2026-08-27,Vellore,Dispatched,Delayed,255.53,4.17,27.98,31.2,3.22,1,61.28
ORD000732,CUST0804,WH001,DRV0164,VEH0199,2026-01-11,Salem,Processing,In Transit,524.89,9.27,46.58,48.19,1.61,1,56.62
ORD000733,CUST0498,WH006,DRV0079,VEH0141,2026-07-20,Erode,Dispatched,Delivered,150.03,16.89,91.08,98.24,7.16,1,8.88
ORD000734,CUST0616,WH005,DRV0158,VEH0046,2026-03-18,Vellore,Dispatched,Delivered,100.0,17.69,111.66,110.04,0.0,0,5.65
ORD000735,CUST0174,WH010,DRV0048,VEH0182,2026-03-23,Erode,Processing,Delivered,222.31,11.86,77.49,72.36,0.0,0,18.74
ORD000736,CUST0301,WH009,DRV0078,VEH0140,2026-01-01,Salem,Dispatched,Delivered,100.0,19.5,96.0,87.66,0.0,0,5.13
ORD000737,CUST0103,WH004,DRV0111,VEH0040,2026-04-30,Madurai,Processing,Delivered,100.0,44.74,234.72,233.65,0.0,0,2.24
ORD000738,CUST0521,WH005,DRV0087,VEH0088,2026-02-03,Madurai,Dispatched,Delivered,106.23,30.26,219.25,198.15,0.0,0,3.51
ORD000739,CUST0164,WH005,DRV0017,VEH0166,2026-07-27,Chennai,Dispatched,Delivered,100.0,7.82,44.0,40.53,0.0,0,12.79
ORD000740,CUST0005,WH002,DRV0027,VEH0140,2026-08-02,Chennai,Confirmed,Delivered,387.44,3.77,44.22,49.29,5.07,1,102.77
ORD000741,CUST0847,WH002,DRV0108,VEH0067,2026-02-12,Vellore,Dispatched,Delivered,187.13,8.51,64.48,69.81,5.33,1,21.99
ORD000742,CUST0841,WH009,DRV0191,VEH0025,2026-03-18,Coimbatore,Dispatched,Delayed,286.98,5.67,40.17,38.2,0.0,1,50.61
ORD000743,CUST0601,WH003,DRV0126,VEH0163,2026-07-06,Trichy,Dispatched,Delivered,252.57,15.05,93.63,81.96,0.0,0,16.78
ORD000744,CUST0178,WH006,DRV0142,VEH0144,2026-05-11,Trichy,Processing,Delivered,158.15,4.7,59.5,61.8,2.3,1,33.65
ORD000745,CUST0796,WH004,DRV0154,VEH0112,2026-04-02,Trichy,Confirmed,Delivered,338.43,10.53,73.4,79.87,6.47,1,32.14
ORD000746,CUST0027,WH004,DRV0171,VEH0045,2026-01-10,Tirunelveli,Confirmed,Delivered,132.47,5.67,57.27,51.56,0.0,0,23.36
ORD000747,CUST0878,WH005,DRV0129,VEH0141,2026-08-12,Erode,Dispatched,Delivered,162.52,9.0,60.51,66.5,5.99,1,18.06
ORD000748,CUST0687,WH005,DRV0024,VEH0152,2026-07-26,Salem,Dispatched,Delivered,114.42,10.96,69.97,66.06,0.0,0,10.44
ORD000749,CUST0161,WH007,DRV0148,VEH0002,2026-06-23,Salem,Processing,Delivered,450.43,16.57,98.47,114.46,15.99,1,27.18
ORD000750,CUST0115,WH007,DRV0200,VEH0110,2026-08-11,Madurai,Dispatched,Delivered,169.08,11.0,55.07,64.36,9.29,1,15.37
ORD000751,CUST0378,WH001,DRV0008,VEH0138,2026-06-13,Tirunelveli,Dispatched,Delivered,267.39,7.32,58.51,59.37,0.86,1,36.53
ORD000752,CUST0097,WH006,DRV0030,VEH0019,2026-07-19,Coimbatore,Dispatched,Delivered,124.22,18.39,150.84,144.07,0.0,0,6.75
ORD000753,CUST0678,WH004,DRV0126,VEH0024,2026-08-21,Vellore,Dispatched,Delivered,314.37,11.41,94.07,105.37,11.3,1,27.55
ORD000754,CUST0136,WH002,DRV0018,VEH0189,2026-06-16,Coimbatore,Dispatched,Delayed,299.56,7.83,70.84,65.64,0.0,1,38.26
ORD000755,CUST0388,WH006,DRV0077,VEH0133,2026-03-10,Trichy,Dispatched,Delivered,100.0,16.85,76.19,85.74,9.55,1,5.93
ORD000756,CUST0880,WH007,DRV0122,VEH0080,2026-03-31,Madurai,Dispatched,Delivered,181.76,12.95,99.05,98.06,0.0,0,14.04
ORD000757,CUST0164,WH002,DRV0126,VEH0101,2026-01-22,Trichy,Confirmed,Delivered,195.58,15.95,76.61,81.29,4.68,1,12.26
ORD000758,CUST0875,WH002,DRV0111,VEH0162,2026-01-17,Erode,Processing,Delayed,149.18,22.65,155.02,144.11,0.0,1,6.59
ORD000759,CUST0415,WH010,DRV0083,VEH0102,2026-01-17,Vellore,Confirmed,Delivered,445.89,4.91,32.43,29.72,0.0,0,90.81
ORD000760,CUST0714,WH007,DRV0141,VEH0064,2026-07-12,Salem,Dispatched,Delivered,100.0,42.85,249.78,287.16,37.38,1,2.33
ORD000761,CUST0945,WH009,DRV0176,VEH0012,2026-07-10,Madurai,Processing,Delivered,135.45,14.86,59.83,65.91,6.08,1,9.12
ORD000762,CUST0681,WH003,DRV0188,VEH0123,2026-03-25,Tirunelveli,Processing,Delivered,104.37,4.73,47.98,42.92,0.0,0,22.07
ORD000763,CUST0136,WH003,DRV0154,VEH0109,2026-04-25,Trichy,Dispatched,Delivered,354.05,24.53,157.54,161.63,4.09,1,14.43
ORD000764,CUST0158,WH008,DRV0124,VEH0109,2026-03-11,Erode,Processing,Delivered,100.0,6.79,75.68,76.21,0.53,1,14.73
ORD000765,CUST0398,WH002,DRV0137,VEH0187,2026-03-02,Coimbatore,Cancelled,Cancelled,100.0,30.6,,,,0,3.27
ORD000766,CUST0813,WH009,DRV0098,VEH0149,2026-06-01,Vellore,Confirmed,Delivered,239.94,5.14,59.92,52.17,0.0,0,46.68
ORD000767,CUST0739,WH007,DRV0053,VEH0096,2026-04-24,Chennai,Dispatched,Delivered,165.59,10.55,83.34,73.95,0.0,0,15.7
ORD000768,CUST0366,WH008,DRV0095,VEH0115,2026-07-20,Tirunelveli,Confirmed,Delivered,356.46,18.63,62.42,73.38,10.96,1,19.13
ORD000769,CUST0302,WH009,DRV0122,VEH0047,2026-06-24,Salem,Dispatched,Delivered,307.36,17.02,90.06,88.71,0.0,0,18.06
ORD000770,CUST0963,WH003,DRV0106,VEH0053,2026-08-08,Trichy,Dispatched,Delayed,176.34,13.94,94.89,85.36,0.0,1,12.65
ORD000771,CUST0349,WH006,DRV0071,VEH0099,2026-03-27,Madurai,Dispatched,Delivered,100.0,20.97,107.4,109.69,2.29,1,4.77
ORD000772,CUST0784,WH008,DRV0137,VEH0073,2026-06-22,Madurai,Dispatched,Delivered,100.0,8.17,65.87,67.14,1.27,1,12.24
ORD000773,CUST0394,WH001,DRV0104,VEH0167,2026-07-19,Trichy,Dispatched,Delivered,100.0,21.74,122.16,126.75,4.59,1,4.6
ORD000774,CUST0324,WH006,DRV0154,VEH0159,2026-01-30,Tirunelveli,Confirmed,Delivered,165.69,7.06,44.79,52.16,7.37,1,23.47
ORD000775,CUST0948,WH003,DRV0115,VEH0078,2026-08-20,Erode,Processing,Delivered,118.14,28.52,116.21,106.9,0.0,0,4.14
ORD000776,CUST0050,WH008,DRV0161,VEH0174,2026-07-09,Coimbatore,Processing,Delivered,161.18,7.51,51.16,51.83,0.67,1,21.46
ORD000777,CUST0324,WH009,DRV0161,VEH0185,2026-07-27,Trichy,Confirmed,In Transit,202.92,4.18,42.04,41.65,0.0,0,48.55
ORD000778,CUST0514,WH005,DRV0121,VEH0106,2026-07-10,Salem,Processing,Delayed,622.59,17.2,68.69,74.12,5.43,1,36.2
ORD000779,CUST0843,WH002,DRV0180,VEH0165,2026-03-17,Madurai,Processing,Delivered,264.43,12.53,119.89,110.47,0.0,0,21.1
ORD000780,CUST0463,WH007,DRV0168,VEH0155,2026-03-28,Salem,Dispatched,Delayed,189.88,14.1,90.72,83.37,0.0,1,13.47
ORD000781,CUST0075,WH006,DRV0132,VEH0157,2026-05-23,Tirunelveli,Dispatched,Delivered,100.0,8.94,63.64,62.65,0.0,0,11.19
ORD000782,CUST0759,WH006,DRV0156,VEH0113,2026-03-07,Tirunelveli,Processing,Delivered,184.39,15.47,83.45,74.42,0.0,0,11.92
ORD000783,CUST0501,WH001,DRV0054,VEH0146,2026-01-11,Erode,Dispatched,Delivered,321.56,26.93,149.49,168.96,19.47,1,11.94
ORD000784,CUST0727,WH001,DRV0196,VEH0132,2026-01-29,Chennai,Processing,Delivered,233.7,13.64,89.84,82.73,0.0,0,17.13
ORD000785,CUST0742,WH006,DRV0098,VEH0084,2026-07-08,Vellore,Processing,Delivered,100.0,3.61,35.56,34.95,0.0,0,27.7
ORD000786,CUST0754,WH006,DRV0049,VEH0001,2026-04-01,Coimbatore,Dispatched,Delivered,141.93,11.18,91.54,99.58,8.04,1,12.69
ORD000787,CUST0990,WH004,DRV0104,VEH0024,2026-02-02,Trichy,Confirmed,Delivered,190.13,14.94,104.84,117.84,13.0,1,12.73
ORD000788,CUST0188,WH008,DRV0112,VEH0042,2026-06-15,Vellore,Confirmed,Delivered,139.04,29.72,135.65,144.26,8.61,1,4.68
ORD000789,CUST0946,WH009,DRV0134,VEH0188,2026-07-01,Trichy,Processing,Delivered,121.37,17.75,104.68,94.57,0.0,0,6.84
ORD000790,CUST0129,WH006,DRV0033,VEH0111,2026-03-24,Coimbatore,Dispatched,Delivered,100.0,6.32,75.91,69.88,0.0,0,15.82
ORD000791,CUST0493,WH010,DRV0133,VEH0024,2026-02-14,Madurai,Dispatched,Delivered,110.02,10.84,87.02,83.39,0.0,0,10.15
ORD000792,CUST0097,WH008,DRV0146,VEH0056,2026-01-10,Trichy,Confirmed,Delivered,213.42,18.42,104.66,119.32,14.66,1,11.59
