order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value,order_day_of_week,order_month,order_day,is_weekend,distance_bucket,order_value_bucket,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk,delay_ratio,delivery_efficiency,delivery_risk,weather_delay_risk
ORD004650,CUST0852,WH005,DRV0075,VEH0164,2026-03-23,Salem,Processing,Delivered,176.43,10.5,86.68,90.74,4.06,1,16.8,Monday,3,23,0,Medium,Low,30.87,75.12,26.22,Heavy Rain,1,1,0,High,0.047,0.955,High,3
ORD003560,CUST0985,WH010,DRV0087,VEH0106,2026-03-23,Vellore,Processing,Delivered,174.04,11.88,46.05,52.06,6.01,1,14.65,Monday,3,23,0,Medium,Low,27.3,65.84,1.13,Clear,1,0,0,Moderate,0.131,0.885,Medium,2
ORD002164,CUST0535,WH010,DRV0084,VEH0187,2026-03-23,Erode,Dispatched,Delivered,421.39,38.4,174.69,162.55,0.0,0,10.97,Monday,3,23,0,Very Long,Medium,27.6,61.56,9.76,Rain,1,0,0,Moderate,0.0,1.075,Low,1
ORD003095,CUST0865,WH007,DRV0037,VEH0085,2026-03-23,Chennai,Processing,Delivered,149.61,10.03,89.79,81.29,0.0,0,14.92,Monday,3,23,0,Medium,Low,24.49,79.87,7.64,Light Rain,1,0,0,Moderate,0.0,1.105,Low,1
ORD004085,CUST0360,WH004,DRV0108,VEH0133,2026-03-23,Tirunelveli,Confirmed,Delivered,179.89,8.73,71.35,66.82,0.0,0,20.61,Monday,3,23,0,Medium,Low,28.36,88.96,1.48,Cloudy,1,0,1,Moderate,0.0,1.068,Low,1
ORD003543,CUST0081,WH008,DRV0160,VEH0158,2026-03-23,Madurai,Dispatched,Delivered,100.0,7.87,48.3,55.31,7.01,1,12.71,Monday,3,23,0,Medium,Low,31.86,76.02,1.66,Clear,1,0,0,Moderate,0.145,0.873,Medium,2
ORD000065,CUST0865,WH002,DRV0158,VEH0092,2026-03-23,Trichy,Confirmed,Delivered,274.84,19.39,166.27,162.78,0.0,0,14.17,Monday,3,23,0,Long,Medium,24.59,60.86,9.69,Rain,1,0,0,Moderate,0.0,1.021,Low,1
ORD002419,CUST0346,WH003,DRV0105,VEH0155,2026-03-24,Vellore,Confirmed,Delivered,225.67,28.83,149.07,139.67,0.0,0,7.83,Tuesday,3,24,0,Long,Low,28.62,69.84,4.24,Light Rain,1,0,0,Moderate,0.0,1.067,Low,1
ORD000079,CUST0387,WH008,DRV0079,VEH0185,2026-03-24,Chennai,Processing,Delivered,193.53,11.6,70.13,79.35,9.22,1,16.68,Tuesday,3,24,0,Medium,Low,30.98,79.0,5.68,Light Rain,1,0,0,Moderate,0.131,0.884,Medium,2
ORD003569,CUST0679,WH006,DRV0023,VEH0045,2026-03-24,Madurai,Dispatched,Delayed,262.23,8.3,40.01,44.13,4.12,1,31.59,Tuesday,3,24,0,Medium,Medium,27.56,36.87,13.07,Rain,1,0,0,Moderate,0.103,0.907,Medium,2
ORD000865,CUST0409,WH002,DRV0134,VEH0113,2026-03-24,Erode,Dispatched,Delivered,100.0,15.0,106.14,118.16,12.02,1,6.67,Tuesday,3,24,0,Medium,Low,33.36,51.64,5.5,Light Rain,1,0,0,Moderate,0.113,0.898,Medium,2
ORD000404,CUST0685,WH006,DRV0170,VEH0012,2026-03-24,Chennai,Confirmed,In Transit,783.7,11.2,68.38,60.75,0.0,0,69.97,Tuesday,3,24,0,Medium,High,30.98,79.0,5.68,Light Rain,1,0,0,Moderate,0.0,1.126,Low,1
ORD002074,CUST0213,WH004,DRV0104,VEH0166,2026-03-24,Coimbatore,Dispatched,Delivered,133.42,16.22,80.84,78.05,0.0,0,8.23,Tuesday,3,24,0,Long,Low,33.56,72.7,4.45,Light Rain,1,0,0,Moderate,0.0,1.036,Low,1
ORD004158,CUST0780,WH006,DRV0148,VEH0071,2026-03-24,Salem,Dispatched,Delivered,151.52,23.81,113.75,109.77,0.0,0,6.36,Tuesday,3,24,0,Long,Low,32.74,70.04,11.87,Rain,1,0,0,Moderate,0.0,1.036,Low,1
ORD000852,CUST0676,WH005,DRV0108,VEH0038,2026-03-24,Salem,Dispatched,In Transit,291.88,4.23,38.4,42.49,4.09,1,69.0,Tuesday,3,24,0,Short,Medium,32.74,70.04,11.87,Rain,1,0,0,Moderate,0.107,0.904,Medium,2
ORD004167,CUST0450,WH001,DRV0002,VEH0148,2026-03-24,Tirunelveli,Dispatched,Delivered,135.81,20.57,136.27,136.68,0.41,1,6.6,Tuesday,3,24,0,Long,Low,33.69,73.38,2.23,Light Rain,1,0,0,Moderate,0.003,0.997,Medium,2
ORD002972,CUST0603,WH009,DRV0149,VEH0061,2026-03-24,Erode,Processing,Delivered,125.0,18.34,120.27,113.5,0.0,0,6.82,Tuesday,3,24,0,Long,Low,33.36,51.64,5.5,Light Rain,1,0,0,Moderate,0.0,1.06,Low,1
ORD001674,CUST0824,WH005,DRV0065,VEH0016,2026-03-24,Salem,Cancelled,Cancelled,625.83,3.7,,,,0,169.14,Tuesday,3,24,0,Short,High,32.74,70.04,11.87,Rain,1,0,0,Moderate,,,Low,1
ORD004187,CUST0068,WH008,DRV0060,VEH0123,2026-03-24,Chennai,Dispatched,Delivered,628.06,8.78,66.76,75.48,8.72,1,71.53,Tuesday,3,24,0,Medium,High,30.98,79.0,5.68,Light Rain,1,0,0,Moderate,0.131,0.884,Medium,2
ORD000936,CUST0725,WH006,DRV0160,VEH0141,2026-03-24,Tirunelveli,Dispatched,Delivered,289.54,19.9,79.18,83.29,4.11,1,14.55,Tuesday,3,24,0,Long,Medium,33.69,73.38,2.23,Light Rain,1,0,0,Moderate,0.052,0.951,Medium,2
ORD000160,CUST0657,WH010,DRV0018,VEH0005,2026-03-24,Salem,Processing,Delivered,100.0,17.35,118.4,132.76,14.36,1,5.76,Tuesday,3,24,0,Long,Low,32.74,70.04,11.87,Rain,1,0,0,Moderate,0.121,0.892,Medium,2
ORD001073,CUST0645,WH005,DRV0147,VEH0183,2026-03-24,Tirunelveli,Processing,Delivered,100.0,11.42,88.12,90.86,2.74,1,8.76,Tuesday,3,24,0,Medium,Low,33.69,73.38,2.23,Light Rain,1,0,0,Moderate,0.031,0.97,Medium,2
ORD000790,CUST0129,WH006,DRV0033,VEH0111,2026-03-24,Coimbatore,Dispatched,Delivered,100.0,6.32,75.91,69.88,0.0,0,15.82,Tuesday,3,24,0,Medium,Low,33.56,72.7,4.45,Light Rain,1,0,0,Moderate,0.0,1.086,Low,1
ORD001192,CUST0431,WH001,DRV0072,VEH0189,2026-03-24,Madurai,Dispatched,Delivered,133.32,16.02,87.68,84.35,0.0,0,8.32,Tuesday,3,24,0,Long,Low,27.56,36.87,13.07,Rain,1,0,0,Moderate,0.0,1.039,Low,1
ORD002865,CUST0379,WH010,DRV0178,VEH0020,2026-03-24,Salem,Confirmed,Delivered,100.0,7.99,37.01,35.31,0.0,0,12.52,Tuesday,3,24,0,Medium,Low,32.74,70.04,11.87,Rain,1,0,0,Moderate,0.0,1.048,Low,1
ORD003278,CUST0990,WH006,DRV0169,VEH0188,2026-03-24,Erode,Confirmed,Delivered,186.22,30.53,134.45,158.04,23.59,1,6.1,Tuesday,3,24,0,Very Long,Low,33.36,51.64,5.5,Light Rain,1,0,0,Moderate,0.175,0.851,Medium,2
ORD001024,CUST0234,WH010,DRV0173,VEH0150,2026-03-24,Madurai,Confirmed,Delivered,302.0,16.0,128.05,116.8,0.0,0,18.88,Tuesday,3,24,0,Long,Medium,27.56,36.87,13.07,Rain,1,0,0,Moderate,0.0,1.096,Low,1
ORD000240,CUST0601,WH001,DRV0132,VEH0184,2026-03-24,Chennai,Dispatched,Delayed,178.67,13.02,121.64,109.51,0.0,1,13.72,Tuesday,3,24,0,Medium,Low,30.98,79.0,5.68,Light Rain,1,0,0,Moderate,0.0,1.111,Medium,2
ORD001919,CUST0522,WH001,DRV0101,VEH0049,2026-03-24,Erode,Dispatched,Delivered,385.0,17.92,104.82,116.9,12.08,1,21.48,Tuesday,3,24,0,Long,Medium,33.36,51.64,5.5,Light Rain,1,0,0,Moderate,0.115,0.897,Medium,2
ORD001770,CUST0792,WH006,DRV0018,VEH0154,2026-03-24,Trichy,Dispatched,In Transit,295.28,34.37,138.84,158.91,20.07,1,8.59,Tuesday,3,24,0,Very Long,Medium,32.25,51.58,7.27,Light Rain,1,0,0,Moderate,0.145,0.874,Medium,2
ORD000912,CUST0512,WH003,DRV0022,VEH0067,2026-03-24,Trichy,Processing,Delivered,107.89,29.11,147.08,163.43,16.35,1,3.71,Tuesday,3,24,0,Long,Low,32.25,51.58,7.27,Light Rain,1,0,0,Moderate,0.111,0.9,Medium,2
ORD004357,CUST0278,WH007,DRV0028,VEH0113,2026-03-24,Tirunelveli,Confirmed,Delivered,100.0,3.68,44.01,39.84,0.0,0,27.17,Tuesday,3,24,0,Short,Low,33.69,73.38,2.23,Light Rain,1,0,0,Moderate,0.0,1.105,Low,1
ORD003201,CUST0294,WH002,DRV0123,VEH0091,2026-03-24,Tirunelveli,Dispatched,Delivered,100.0,13.78,56.61,64.28,7.67,1,7.26,Tuesday,3,24,0,Medium,Low,33.69,73.38,2.23,Light Rain,1,0,0,Moderate,0.135,0.881,Medium,2
ORD001935,CUST0155,WH010,DRV0159,VEH0062,2026-03-24,Chennai,Cancelled,Cancelled,455.37,9.99,,,,0,45.58,Tuesday,3,24,0,Medium,Medium,30.98,79.0,5.68,Light Rain,1,0,0,Moderate,,,Low,1
ORD002835,CUST0532,WH001,DRV0048,VEH0132,2026-03-25,Vellore,Processing,Delayed,417.63,9.12,75.91,67.55,0.0,1,45.79,Wednesday,3,25,0,Medium,Medium,30.07,79.32,2.96,Light Rain,1,0,0,Moderate,0.0,1.124,Medium,2
ORD002806,CUST0822,WH010,DRV0044,VEH0152,2026-03-25,Coimbatore,Confirmed,Delivered,272.33,5.54,43.3,50.16,6.86,1,49.16,Wednesday,3,25,0,Medium,Medium,30.62,70.36,14.63,Rain,1,0,0,Moderate,0.158,0.863,Medium,2
ORD003829,CUST0198,WH009,DRV0004,VEH0044,2026-03-25,Trichy,Processing,Delivered,261.19,21.99,130.26,131.47,1.21,1,11.88,Wednesday,3,25,0,Long,Medium,27.61,64.24,1.94,Clear,1,0,0,Moderate,0.009,0.991,Medium,2
ORD003928,CUST0303,WH009,DRV0177,VEH0026,2026-03-25,Chennai,Processing,Delivered,303.74,4.16,36.58,38.49,1.91,1,73.01,Wednesday,3,25,0,Short,Medium,30.25,80.44,11.85,Rain,1,0,1,Moderate,0.052,0.95,Medium,2
ORD002509,CUST0284,WH008,DRV0081,VEH0025,2026-03-25,Chennai,Dispatched,Delivered,301.98,19.14,97.99,95.65,0.0,0,15.78,Wednesday,3,25,0,Long,Medium,30.25,80.44,11.85,Rain,1,0,1,Moderate,0.0,1.024,Low,1
ORD004495,CUST0376,WH001,DRV0084,VEH0042,2026-03-25,Madurai,Dispatched,In Transit,100.0,24.35,132.97,137.47,4.5,1,4.11,Wednesday,3,25,0,Long,Low,25.01,50.05,2.74,Light Rain,1,0,0,Moderate,0.034,0.967,Medium,2
ORD001671,CUST0185,WH009,DRV0062,VEH0130,2026-03-25,Tirunelveli,Dispatched,Delivered,100.0,14.89,69.92,67.71,0.0,0,6.72,Wednesday,3,25,0,Medium,Low,30.15,68.76,5.06,Light Rain,1,0,0,Moderate,0.0,1.033,Low,1
ORD003375,CUST0419,WH001,DRV0058,VEH0071,2026-03-25,Coimbatore,Confirmed,Delivered,476.15,16.67,106.92,125.4,18.48,1,28.56,Wednesday,3,25,0,Long,Medium,30.62,70.36,14.63,Rain,1,0,0,Moderate,0.173,0.853,Medium,2
ORD003427,CUST0514,WH002,DRV0051,VEH0118,2026-03-25,Salem,Processing,Delivered,215.72,10.94,80.26,78.6,0.0,0,19.72,Wednesday,3,25,0,Medium,Low,21.54,45.05,4.14,Light Rain,1,0,0,Moderate,0.0,1.021,Low,1
ORD000762,CUST0681,WH003,DRV0188,VEH0123,2026-03-25,Tirunelveli,Processing,Delivered,104.37,4.73,47.98,42.92,0.0,0,22.07,Wednesday,3,25,0,Short,Low,30.15,68.76,5.06,Light Rain,1,0,0,Moderate,0.0,1.118,Low,1
ORD001820,CUST0872,WH010,DRV0109,VEH0071,2026-03-25,Erode,Processing,Delivered,590.16,8.98,51.81,59.33,7.52,1,65.72,Wednesday,3,25,0,Medium,High,33.24,71.57,0.82,Clear,1,0,0,Moderate,0.145,0.873,Medium,2
ORD003641,CUST0893,WH001,DRV0026,VEH0191,2026-03-25,Tirunelveli,Processing,Delivered,357.29,16.99,125.79,127.67,1.88,1,21.03,Wednesday,3,25,0,Long,Medium,30.15,68.76,5.06,Light Rain,1,0,0,Moderate,0.015,0.985,Medium,2
ORD003988,CUST0626,WH004,DRV0021,VEH0154,2026-03-25,Vellore,Confirmed,Delivered,106.13,5.51,44.22,48.1,3.88,1,19.26,Wednesday,3,25,0,Medium,Low,30.07,79.32,2.96,Light Rain,1,0,0,Moderate,0.088,0.919,Medium,2
ORD003236,CUST0496,WH005,DRV0159,VEH0109,2026-03-25,Trichy,Dispatched,Delivered,168.19,1.96,31.3,30.22,0.0,0,85.81,Wednesday,3,25,0,Short,Low,27.61,64.24,1.94,Clear,1,0,0,Moderate,0.0,1.036,Low,1
ORD003793,CUST0272,WH003,DRV0140,VEH0002,2026-03-25,Coimbatore,Processing,Delivered,218.7,10.93,59.92,63.19,3.27,1,20.01,Wednesday,3,25,0,Medium,Low,30.62,70.36,14.63,Rain,1,0,0,Moderate,0.055,0.948,Medium,2
ORD003602,CUST0658,WH008,DRV0029,VEH0072,2026-03-25,Chennai,Dispatched,Delivered,100.0,11.62,108.77,96.44,0.0,0,8.61,Wednesday,3,25,0,Medium,Low,30.25,80.44,11.85,Rain,1,0,1,Moderate,0.0,1.128,Low,1
ORD001015,CUST0616,WH006,DRV0024,VEH0149,2026-03-25,Coimbatore,Confirmed,Delivered,123.38,12.09,71.64,80.9,9.26,1,10.21,Wednesday,3,25,0,Medium,Low,30.62,70.36,14.63,Rain,1,0,0,Moderate,0.129,0.886,Medium,2
ORD002872,CUST0684,WH005,DRV0189,VEH0047,2026-03-25,Trichy,Processing,Delivered,440.9,4.31,41.43,43.95,2.52,1,102.3,Wednesday,3,25,0,Short,Medium,27.61,64.24,1.94,Clear,1,0,0,Moderate,0.061,0.943,Medium,2
ORD003351,CUST0642,WH006,DRV0168,VEH0152,2026-03-25,Chennai,Dispatched,Delivered,100.0,6.17,57.32,50.69,0.0,0,16.21,Wednesday,3,25,0,Medium,Low,30.25,80.44,11.85,Rain,1,0,1,Moderate,0.0,1.131,Low,1
ORD001640,CUST0047,WH001,DRV0113,VEH0040,2026-03-25,Trichy,Processing,Delivered,222.88,24.27,164.45,172.68,8.23,1,9.18,Wednesday,3,25,0,Long,Low,27.61,64.24,1.94,Clear,1,0,0,Moderate,0.05,0.952,Medium,2
ORD003745,CUST0484,WH002,DRV0155,VEH0043,2026-03-25,Madurai,Dispatched,Delivered,165.19,16.64,113.57,105.2,0.0,0,9.93,Wednesday,3,25,0,Long,Low,25.01,50.05,2.74,Light Rain,1,0,0,Moderate,0.0,1.08,Low,1
ORD004066,CUST0401,WH009,DRV0130,VEH0008,2026-03-25,Chennai,Dispatched,Delivered,145.0,9.91,52.47,61.27,8.8,1,14.63,Wednesday,3,25,0,Medium,Low,30.25,80.44,11.85,Rain,1,0,1,Moderate,0.168,0.856,Medium,2
ORD001067,CUST0998,WH007,DRV0004,VEH0156,2026-03-25,Chennai,Dispatched,Delayed,100.0,26.06,126.08,113.77,0.0,1,3.84,Wednesday,3,25,0,Long,Low,30.25,80.44,11.85,Rain,1,0,1,Moderate,0.0,1.108,Medium,2
ORD000662,CUST0425,WH002,DRV0143,VEH0137,2026-03-25,Coimbatore,Dispatched,Delivered,147.08,10.02,85.26,84.84,0.0,0,14.68,Wednesday,3,25,0,Medium,Low,30.62,70.36,14.63,Rain,1,0,0,Moderate,0.0,1.005,Low,1
ORD003650,CUST0266,WH003,DRV0072,VEH0039,2026-03-25,Vellore,Dispatched,Delivered,153.36,13.71,81.92,89.12,7.2,1,11.19,Wednesday,3,25,0,Medium,Low,30.07,79.32,2.96,Light Rain,1,0,0,Moderate,0.088,0.919,Medium,2
ORD002013,CUST0374,WH003,DRV0122,VEH0193,2026-03-25,Salem,Dispatched,Delivered,100.0,5.72,67.08,64.5,0.0,0,17.48,Wednesday,3,25,0,Medium,Low,21.54,45.05,4.14,Light Rain,1,0,0,Moderate,0.0,1.04,Low,1
ORD000184,CUST0811,WH006,DRV0104,VEH0030,2026-03-25,Salem,Processing,Delivered,136.91,12.8,79.12,73.56,0.0,0,10.7,Wednesday,3,25,0,Medium,Low,21.54,45.05,4.14,Light Rain,1,0,0,Moderate,0.0,1.076,Low,1
ORD001512,CUST0842,WH002,DRV0024,VEH0043,2026-03-26,Madurai,Dispatched,Delivered,124.81,3.6,41.43,42.85,1.42,1,34.67,Thursday,3,26,0,Short,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.034,0.967,Medium,2
ORD003794,CUST0636,WH007,DRV0093,VEH0091,2026-03-26,Vellore,Dispatched,Delivered,205.29,20.79,134.45,153.18,18.73,1,9.87,Thursday,3,26,0,Long,Low,27.74,70.71,3.11,Light Rain,1,0,0,Moderate,0.139,0.878,Medium,2
ORD002744,CUST0024,WH003,DRV0138,VEH0065,2026-03-26,Madurai,Dispatched,In Transit,334.86,23.11,154.72,136.64,0.0,0,14.49,Thursday,3,26,0,Long,Medium,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.0,1.132,Low,1
ORD002078,CUST0796,WH008,DRV0150,VEH0195,2026-03-26,Madurai,Cancelled,Cancelled,271.65,6.01,,,,0,45.2,Thursday,3,26,0,Medium,Medium,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,,,Low,1
ORD000102,CUST0719,WH003,DRV0160,VEH0069,2026-03-26,Madurai,Dispatched,Delivered,100.0,6.21,46.51,44.47,0.0,0,16.1,Thursday,3,26,0,Medium,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.0,1.046,Low,1
ORD003394,CUST0049,WH010,DRV0172,VEH0092,2026-03-26,Madurai,Confirmed,Delayed,388.46,2.36,24.42,27.89,3.47,1,164.6,Thursday,3,26,0,Short,Medium,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.142,0.876,Medium,2
ORD001017,CUST0985,WH004,DRV0088,VEH0102,2026-03-26,Salem,Processing,Delivered,100.0,9.94,67.77,64.43,0.0,0,10.06,Thursday,3,26,0,Medium,Low,28.08,72.66,7.37,Light Rain,1,0,0,Moderate,0.0,1.052,Low,1
ORD001590,CUST0283,WH006,DRV0141,VEH0078,2026-03-26,Erode,Dispatched,Delivered,166.5,18.11,73.47,82.1,8.63,1,9.19,Thursday,3,26,0,Long,Low,31.06,77.38,5.6,Light Rain,1,0,0,Moderate,0.117,0.895,Medium,2
ORD004008,CUST0241,WH010,DRV0080,VEH0102,2026-03-26,Madurai,Dispatched,Delivered,184.22,9.62,79.64,73.32,0.0,0,19.15,Thursday,3,26,0,Medium,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.0,1.086,Low,1
ORD004099,CUST0383,WH009,DRV0164,VEH0062,2026-03-26,Madurai,Dispatched,Delivered,128.71,8.71,69.02,65.48,0.0,0,14.78,Thursday,3,26,0,Medium,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.0,1.054,Low,1
ORD004552,CUST0876,WH001,DRV0195,VEH0166,2026-03-26,Trichy,Dispatched,Delivered,266.88,16.01,62.73,69.92,7.19,1,16.67,Thursday,3,26,0,Long,Medium,29.51,43.36,8.06,Rain,1,0,0,Moderate,0.115,0.897,Medium,2
ORD000164,CUST0773,WH008,DRV0182,VEH0004,2026-03-26,Madurai,Processing,Delivered,173.15,6.89,66.42,60.37,0.0,0,25.13,Thursday,3,26,0,Medium,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.0,1.1,Low,1
ORD001534,CUST0569,WH004,DRV0107,VEH0095,2026-03-26,Madurai,Confirmed,Delivered,238.27,5.82,35.29,36.86,1.57,1,40.94,Thursday,3,26,0,Medium,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.044,0.957,Medium,2
ORD001000,CUST0609,WH005,DRV0020,VEH0061,2026-03-26,Madurai,Confirmed,Delivered,100.0,14.77,87.54,94.55,7.01,1,6.77,Thursday,3,26,0,Medium,Low,30.98,75.64,5.89,Light Rain,1,0,0,Moderate,0.08,0.926,Medium,2
ORD001082,CUST0015,WH003,DRV0103,VEH0120,2026-03-26,Erode,Confirmed,Delivered,127.66,11.84,94.79,102.75,7.96,1,10.78,Thursday,3,26,0,Medium,Low,31.06,77.38,5.6,Light Rain,1,0,0,Moderate,0.084,0.923,Medium,2
ORD000996,CUST0361,WH004,DRV0100,VEH0079,2026-03-26,Coimbatore,Confirmed,Delivered,495.15,10.91,62.36,70.62,8.26,1,45.38,Thursday,3,26,0,Medium,Medium,28.93,81.83,0.21,Cloudy,1,0,1,Moderate,0.132,0.883,Medium,2
ORD000812,CUST0229,WH003,DRV0141,VEH0012,2026-03-26,Coimbatore,Dispatched,Delivered,136.66,19.61,130.06,117.18,0.0,0,6.97,Thursday,3,26,0,Long,Low,28.93,81.83,0.21,Cloudy,1,0,1,Moderate,0.0,1.11,Low,1
ORD002588,CUST0804,WH004,DRV0151,VEH0158,2026-03-26,Vellore,Dispatched,Delivered,131.51,22.55,152.68,149.76,0.0,0,5.83,Thursday,3,26,0,Long,Low,27.74,70.71,3.11,Light Rain,1,0,0,Moderate,0.0,1.019,Low,1
ORD001870,CUST0097,WH010,DRV0050,VEH0173,2026-03-27,Trichy,Dispatched,Delivered,479.71,5.68,41.52,36.94,0.0,0,84.46,Friday,3,27,0,Medium,Medium,29.44,48.0,0.28,Clear,1,0,0,Moderate,0.0,1.124,Low,1
ORD003941,CUST0889,WH008,DRV0073,VEH0084,2026-03-27,Erode,Dispatched,Delivered,304.46,3.12,39.73,37.5,0.0,0,97.58,Friday,3,27,0,Short,Medium,32.82,93.06,12.09,Rain,1,0,1,Moderate,0.0,1.059,Low,1
ORD000096,CUST0250,WH010,DRV0135,VEH0196,2026-03-27,Coimbatore,Dispatched,Delivered,165.5,7.6,84.34,78.07,0.0,0,21.78,Friday,3,27,0,Medium,Low,27.36,65.48,8.72,Rain,1,0,0,Moderate,0.0,1.08,Low,1
ORD000052,CUST0015,WH003,DRV0038,VEH0007,2026-03-27,Tirunelveli,Dispatched,Delivered,129.52,10.73,85.61,86.02,0.41,1,12.07,Friday,3,27,0,Medium,Low,25.61,86.98,4.4,Light Rain,1,0,1,Moderate,0.005,0.995,Medium,2
ORD001005,CUST0568,WH003,DRV0194,VEH0133,2026-03-27,Chennai,Dispatched,Delivered,243.21,14.14,99.69,91.8,0.0,0,17.2,Friday,3,27,0,Medium,Low,27.75,67.99,4.47,Light Rain,1,0,0,Moderate,0.0,1.086,Low,1
ORD004523,CUST0711,WH002,DRV0047,VEH0036,2026-03-27,Madurai,Dispatched,Delivered,125.44,13.77,94.42,94.77,0.35,1,9.11,Friday,3,27,0,Medium,Low,21.41,46.42,4.65,Light Rain,1,0,0,Moderate,0.004,0.996,Medium,2
ORD003202,CUST0221,WH003,DRV0169,VEH0006,2026-03-27,Coimbatore,Dispatched,In Transit,213.46,6.58,62.96,58.21,0.0,0,32.44,Friday,3,27,0,Medium,Low,27.36,65.48,8.72,Rain,1,0,0,Moderate,0.0,1.082,Low,1
ORD000054,CUST0546,WH006,DRV0109,VEH0195,2026-03-27,Coimbatore,Dispatched,Delivered,186.05,10.11,72.62,78.33,5.71,1,18.4,Friday,3,27,0,Medium,Low,27.36,65.48,8.72,Rain,1,0,0,Moderate,0.079,0.927,Medium,2
ORD001830,CUST0008,WH006,DRV0190,VEH0183,2026-03-27,Coimbatore,Processing,Delivered,200.56,3.91,42.99,43.94,0.95,1,51.29,Friday,3,27,0,Short,Low,27.36,65.48,8.72,Rain,1,0,0,Moderate,0.022,0.978,Medium,2
ORD003527,CUST0790,WH009,DRV0125,VEH0122,2026-03-27,Erode,Confirmed,Delivered,100.0,7.79,60.65,58.13,0.0,0,12.84,Friday,3,27,0,Medium,Low,32.82,93.06,12.09,Rain,1,0,1,Moderate,0.0,1.043,Low,1
ORD000880,CUST0571,WH004,DRV0010,VEH0032,2026-03-27,Chennai,Confirmed,Delivered,169.33,41.33,180.18,162.21,0.0,0,4.1,Friday,3,27,0,Very Long,Low,27.75,67.99,4.47,Light Rain,1,0,0,Moderate,0.0,1.111,Low,1
ORD000989,CUST0314,WH002,DRV0012,VEH0102,2026-03-27,Chennai,Confirmed,Delivered,100.0,13.86,76.69,80.98,4.29,1,7.22,Friday,3,27,0,Medium,Low,27.75,67.99,4.47,Light Rain,1,0,0,Moderate,0.056,0.947,Medium,2
ORD001332,CUST0043,WH010,DRV0061,VEH0126,2026-03-27,Coimbatore,Confirmed,Delivered,272.72,21.11,118.05,110.17,0.0,0,12.92,Friday,3,27,0,Long,Medium,27.36,65.48,8.72,Rain,1,0,0,Moderate,0.0,1.072,Low,1
ORD001885,CUST0018,WH006,DRV0168,VEH0019,2026-03-27,Vellore,Confirmed,Delivered,231.26,10.69,60.11,55.53,0.0,0,21.63,Friday,3,27,0,Medium,Low,27.08,61.67,1.45,Clear,1,0,0,Moderate,0.0,1.082,Low,1
ORD000271,CUST0927,WH009,DRV0083,VEH0189,2026-03-27,Trichy,Dispatched,Delivered,100.0,4.35,39.99,40.95,0.96,1,22.99,Friday,3,27,0,Short,Low,29.44,48.0,0.28,Clear,1,0,0,Moderate,0.024,0.977,Medium,2
ORD000264,CUST0318,WH004,DRV0167,VEH0198,2026-03-27,Trichy,Dispatched,Delivered,161.07,22.72,142.96,141.77,0.0,0,7.09,Friday,3,27,0,Long,Low,29.44,48.0,0.28,Clear,1,0,0,Moderate,0.0,1.008,Low,1
ORD001530,CUST0710,WH007,DRV0106,VEH0045,2026-03-27,Erode,Confirmed,Delivered,157.79,8.35,60.77,63.05,2.28,1,18.9,Friday,3,27,0,Medium,Low,32.82,93.06,12.09,Rain,1,0,1,Moderate,0.038,0.964,Medium,2
ORD001995,CUST0132,WH004,DRV0108,VEH0023,2026-03-27,Vellore,Confirmed,Delivered,100.0,5.98,43.56,48.12,4.56,1,16.72,Friday,3,27,0,Medium,Low,27.08,61.67,1.45,Clear,1,0,0,Moderate,0.105,0.905,Medium,2
ORD001543,CUST0499,WH005,DRV0012,VEH0055,2026-03-27,Madurai,Dispatched,Delivered,175.99,13.35,89.51,105.03,15.52,1,13.18,Friday,3,27,0,Medium,Low,21.41,46.42,4.65,Light Rain,1,0,0,Moderate,0.173,0.852,Medium,2
ORD002000,CUST0595,WH007,DRV0139,VEH0055,2026-03-27,Trichy,Confirmed,Delivered,598.8,4.79,44.96,47.93,2.97,1,125.01,Friday,3,27,0,Short,High,29.44,48.0,0.28,Clear,1,0,0,Moderate,0.066,0.938,Medium,2
ORD000771,CUST0349,WH006,DRV0071,VEH0099,2026-03-27,Madurai,Dispatched,Delivered,100.0,20.97,107.4,109.69,2.29,1,4.77,Friday,3,27,0,Long,Low,21.41,46.42,4.65,Light Rain,1,0,0,Moderate,0.021,0.979,Medium,2
ORD002492,CUST0962,WH007,DRV0141,VEH0014,2026-03-27,Coimbatore,Processing,Delivered,104.56,17.1,116.57,126.57,10.0,1,6.11,Friday,3,27,0,Long,Low,27.36,65.48,8.72,Rain,1,0,0,Moderate,0.086,0.921,Medium,2
