event_id,order_id,driver_id,vehicle_id,event_timestamp,region,event_type,delivery_status,delay_minutes,source
EVT0001494,ORD004061,DRV0107,VEH0096,2026-08-02 02:52:00,Madurai,TRANSIT,In Transit,0,Mobile App
EVT0001495,ORD000743,DRV0130,VEH0032,2026-08-06 12:31:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0001496,ORD004607,DRV0009,VEH0178,2026-08-05 13:01:00,Coimbatore,DELAYED,Delayed,12,Warehouse System
EVT0001497,ORD003379,DRV0189,VEH0022,2026-08-11 04:51:00,Madurai,DELAYED,Delayed,179,GPS Device
EVT0001498,ORD002439,DRV0020,VEH0117,2026-08-24 22:06:00,Madurai,DELIVERED,Delivered,0,Warehouse System
EVT0001499,ORD001367,DRV0160,VEH0094,2026-08-20 15:52:00,Erode,DELAYED,Delayed,154,Driver App
EVT0001500,ORD002858,DRV0089,VEH0145,2026-08-10 14:20:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0001501,ORD002158,DRV0067,VEH0040,2026-08-26 12:09:00,Tirunelveli,PICKUP,Picked Up,0,GPS Device
EVT0001502,ORD000029,DRV0146,VEH0107,2026-08-29 14:31:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0001503,ORD000707,DRV0198,VEH0001,2026-08-27 22:32:00,Trichy,DELAYED,Delayed,145,Driver App
EVT0001504,ORD002007,DRV0022,VEH0149,2026-08-24 03:19:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0001505,ORD004199,DRV0009,VEH0016,2026-08-31 02:26:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0001506,ORD000609,DRV0096,VEH0155,2026-08-28 11:25:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0001507,ORD003833,DRV0127,VEH0078,2026-08-01 02:51:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0001508,ORD000919,DRV0089,VEH0121,2026-08-25 00:24:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0001509,ORD004405,DRV0008,VEH0091,2026-08-17 00:04:00,Erode,DELAYED,Delayed,89,GPS Device
EVT0001510,ORD001809,DRV0192,VEH0003,2026-08-22 16:29:00,Salem,DELAYED,Delayed,82,Mobile App
EVT0001511,ORD001342,DRV0027,VEH0156,2026-08-06 16:54:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001512,ORD001599,DRV0017,VEH0078,2026-08-06 07:17:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0001513,ORD004718,DRV0121,VEH0040,2026-08-19 06:42:00,Trichy,PICKUP,Picked Up,0,Mobile App
EVT0001514,ORD000718,DRV0095,VEH0068,2026-08-13 16:11:00,Chennai,DELAYED,Delayed,157,Warehouse System
EVT0001515,ORD003364,DRV0187,VEH0045,2026-08-27 17:33:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0001516,ORD003069,DRV0188,VEH0152,2026-08-13 18:41:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001517,ORD002755,DRV0002,VEH0037,2026-08-04 22:21:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001518,ORD002252,DRV0100,VEH0048,2026-08-13 17:41:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0001519,ORD003212,DRV0193,VEH0021,2026-08-22 18:56:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0001520,ORD004564,DRV0004,VEH0042,2026-08-11 16:07:00,Chennai,DELAYED,Delayed,164,GPS Device
EVT0001521,ORD002862,DRV0018,VEH0192,2026-08-03 01:55:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0001522,ORD000203,DRV0156,VEH0031,2026-08-20 09:41:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0001523,ORD001901,DRV0132,VEH0181,2026-08-03 14:39:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0001524,ORD003414,DRV0181,VEH0199,2026-08-07 10:59:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0001525,ORD001000,DRV0104,VEH0167,2026-08-31 03:30:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0001526,ORD001910,DRV0096,VEH0106,2026-08-19 04:57:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0001527,ORD004525,DRV0178,VEH0140,2026-08-03 05:29:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0001528,ORD004354,DRV0169,VEH0133,2026-08-09 22:13:00,Madurai,DELAYED,Delayed,165,Mobile App
EVT0001529,ORD002089,DRV0063,VEH0033,2026-08-02 09:05:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0001530,ORD004779,DRV0089,VEH0107,2026-08-07 17:29:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0001531,ORD001557,DRV0054,VEH0159,2026-08-12 22:53:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0001532,ORD001262,DRV0164,VEH0055,2026-08-02 19:30:00,Madurai,DELAYED,Delayed,10,GPS Device
EVT0001533,ORD002437,DRV0020,VEH0172,2026-08-07 07:57:00,Madurai,TRANSIT,In Transit,0,Mobile App
EVT0001534,ORD004104,DRV0050,VEH0061,2026-08-25 18:06:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0001535,ORD000524,DRV0184,VEH0158,2026-08-26 00:27:00,Tirunelveli,TRANSIT,In Transit,0,Mobile App
EVT0001536,ORD003186,DRV0067,VEH0182,2026-08-02 20:37:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001537,ORD001237,DRV0028,VEH0180,2026-08-10 00:06:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001538,ORD004533,DRV0111,VEH0145,2026-08-07 16:38:00,Vellore,DELIVERED,Delivered,0,Mobile App
EVT0001539,ORD003403,DRV0072,VEH0018,2026-08-14 17:49:00,Vellore,TRANSIT,In Transit,0,Mobile App
EVT0001540,ORD001978,DRV0062,VEH0089,2026-08-25 14:36:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0001541,ORD003686,DRV0046,VEH0139,2026-08-13 23:14:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0001542,ORD003556,DRV0071,VEH0164,2026-08-30 23:46:00,Coimbatore,DELAYED,Delayed,86,GPS Device
EVT0001543,ORD002122,DRV0127,VEH0117,2026-08-17 20:00:00,Salem,PICKUP,Picked Up,0,Driver App
EVT0001544,ORD001489,DRV0028,VEH0143,2026-08-01 21:57:00,Tirunelveli,DELAYED,Delayed,161,Driver App
EVT0001545,ORD000169,DRV0143,VEH0119,2026-08-17 14:32:00,Tirunelveli,DELIVERY_FAILED,Failed,100,GPS Device
EVT0001546,ORD003683,DRV0074,VEH0191,2026-08-24 16:42:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0001547,ORD001499,DRV0006,VEH0005,2026-08-05 05:06:00,Erode,TRANSIT,In Transit,0,Mobile App
EVT0001548,ORD000636,DRV0120,VEH0023,2026-08-16 01:27:00,Madurai,TRANSIT,In Transit,0,Warehouse System
EVT0001549,ORD000547,DRV0042,VEH0038,2026-08-02 01:09:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0001550,ORD003953,DRV0035,VEH0130,2026-08-05 10:45:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0001551,ORD003703,DRV0081,VEH0092,2026-08-04 01:12:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001552,ORD000181,DRV0065,VEH0107,2026-08-05 04:36:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001553,ORD001810,DRV0050,VEH0173,2026-08-28 14:07:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001554,ORD003671,DRV0184,VEH0118,2026-08-04 06:05:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0001555,ORD000940,DRV0067,VEH0142,2026-08-11 11:45:00,Vellore,DELIVERED,Delivered,0,Mobile App
EVT0001556,ORD003738,DRV0126,VEH0200,2026-08-20 18:25:00,Coimbatore,DELAYED,Delayed,146,GPS Device
EVT0001557,ORD003266,DRV0067,VEH0132,2026-08-24 04:43:00,Vellore,DELIVERY_FAILED,Failed,172,GPS Device
EVT0001558,ORD003897,DRV0149,VEH0156,2026-08-23 23:39:00,Coimbatore,TRANSIT,In Transit,0,Warehouse System
EVT0001559,ORD003098,DRV0143,VEH0176,2026-08-31 13:25:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001560,ORD002158,DRV0120,VEH0190,2026-08-02 10:15:00,Madurai,DELIVERED,Delivered,0,Warehouse System
EVT0001561,ORD002913,DRV0128,VEH0115,2026-08-17 23:45:00,Madurai,DELAYED,Delayed,147,Mobile App
EVT0001562,ORD001799,DRV0012,VEH0164,2026-08-02 18:08:00,Tirunelveli,DELIVERY_FAILED,Failed,86,GPS Device
EVT0001563,ORD000173,DRV0164,VEH0082,2026-08-05 18:21:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0001564,ORD002118,DRV0044,VEH0178,2026-08-21 12:01:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0001565,ORD000386,DRV0139,VEH0013,2026-08-09 06:28:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0001566,ORD000404,DRV0118,VEH0116,2026-08-31 17:51:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0001567,ORD000677,DRV0175,VEH0178,2026-08-02 08:18:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0001568,ORD004173,DRV0040,VEH0104,2026-08-28 00:51:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0001569,ORD004081,DRV0087,VEH0084,2026-08-03 20:28:00,Coimbatore,DELAYED,Delayed,172,Driver App
EVT0001570,ORD001958,DRV0111,VEH0137,2026-08-28 14:47:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0001571,ORD004500,DRV0158,VEH0008,2026-08-03 00:50:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0001572,ORD000854,DRV0160,VEH0131,2026-08-03 12:19:00,Tirunelveli,DELIVERED,Delivered,0,Driver App
EVT0001573,ORD004615,DRV0058,VEH0022,2026-08-18 09:18:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0001574,ORD004930,DRV0092,VEH0055,2026-08-29 13:31:00,Madurai,PICKUP,Picked Up,0,Driver App
EVT0001575,ORD001205,DRV0078,VEH0185,2026-08-16 17:40:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0001576,ORD000049,DRV0129,VEH0099,2026-08-30 09:25:00,Madurai,TRANSIT,In Transit,0,Driver App
EVT0001577,ORD002196,DRV0026,VEH0192,2026-08-26 23:13:00,Trichy,DELAYED,Delayed,44,Mobile App
EVT0001578,ORD004668,DRV0037,VEH0135,2026-08-20 08:19:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001579,ORD003441,DRV0105,VEH0041,2026-08-20 01:24:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0001580,ORD004542,DRV0177,VEH0056,2026-08-09 13:11:00,Salem,PICKUP,Picked Up,0,Warehouse System
EVT0001581,ORD000547,DRV0179,VEH0171,2026-08-18 04:49:00,Vellore,DELAYED,Delayed,136,Warehouse System
EVT0001582,ORD000677,DRV0104,VEH0173,2026-08-29 17:32:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001583,ORD000906,DRV0136,VEH0135,2026-08-26 11:25:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0001584,ORD002431,DRV0177,VEH0199,2026-08-25 12:15:00,Vellore,DELAYED,Delayed,44,Warehouse System
EVT0001585,ORD003685,DRV0049,VEH0185,2026-08-27 16:50:00,Madurai,PICKUP,Picked Up,0,GPS Device
EVT0001586,ORD002037,DRV0140,VEH0132,2026-08-14 03:16:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0001587,ORD000540,DRV0199,VEH0085,2026-08-07 00:19:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001588,ORD001137,DRV0093,VEH0068,2026-08-08 13:28:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0001589,ORD004357,DRV0103,VEH0139,2026-08-01 15:07:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0001590,ORD000523,DRV0073,VEH0025,2026-08-12 19:13:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0001591,ORD001671,DRV0067,VEH0137,2026-08-27 23:39:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001592,ORD003205,DRV0027,VEH0184,2026-08-11 10:43:00,Madurai,PICKUP,Picked Up,0,GPS Device
EVT0001593,ORD001632,DRV0043,VEH0023,2026-08-02 03:10:00,Salem,DELIVERED,Delivered,0,Warehouse System
EVT0001594,ORD000883,DRV0163,VEH0136,2026-08-16 08:35:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0001595,ORD004264,DRV0019,VEH0056,2026-08-14 11:37:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0001596,ORD000308,DRV0085,VEH0157,2026-08-03 11:46:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0001597,ORD004124,DRV0161,VEH0025,2026-08-25 15:49:00,Erode,TRANSIT,In Transit,0,Mobile App
EVT0001598,ORD001521,DRV0096,VEH0197,2026-08-13 13:53:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0001599,ORD004011,DRV0180,VEH0112,2026-08-15 12:29:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001600,ORD002104,DRV0180,VEH0021,2026-08-02 14:36:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001601,ORD000362,DRV0024,VEH0103,2026-08-16 09:08:00,Tirunelveli,DELAYED,Delayed,173,Driver App
EVT0001602,ORD000013,DRV0002,VEH0150,2026-08-15 11:59:00,Trichy,DELIVERY_FAILED,Failed,80,GPS Device
EVT0001603,ORD003914,DRV0086,VEH0086,2026-08-30 05:27:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0001604,ORD001665,DRV0093,VEH0164,2026-08-31 12:37:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001605,ORD001404,DRV0099,VEH0015,2026-08-06 11:04:00,Madurai,DELAYED,Delayed,172,Mobile App
EVT0001606,ORD000028,DRV0119,VEH0130,2026-08-01 20:28:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0001607,ORD001343,DRV0013,VEH0131,2026-08-18 10:31:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001608,ORD002325,DRV0117,VEH0063,2026-08-13 07:47:00,Madurai,DELIVERY_FAILED,Failed,137,Warehouse System
EVT0001609,ORD003243,DRV0021,VEH0042,2026-08-08 02:58:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001610,ORD002276,DRV0079,VEH0036,2026-08-25 23:59:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0001611,ORD004108,DRV0068,VEH0104,2026-08-15 22:40:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001612,ORD003064,DRV0154,VEH0128,2026-08-13 08:02:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001613,ORD004920,DRV0023,VEH0014,2026-08-18 17:56:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0001614,ORD001580,DRV0035,VEH0066,2026-08-22 18:41:00,Madurai,DELIVERY_FAILED,Failed,26,GPS Device
EVT0001615,ORD000237,DRV0036,VEH0199,2026-08-30 16:55:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0001616,ORD001487,DRV0127,VEH0110,2026-08-20 20:58:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0001617,ORD003714,DRV0188,VEH0189,2026-08-26 15:12:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0001618,ORD003938,DRV0108,VEH0157,2026-08-15 08:47:00,Salem,PICKUP,Picked Up,0,GPS Device
EVT0001619,ORD000909,DRV0002,VEH0117,2026-08-01 07:40:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0001620,ORD000526,DRV0051,VEH0142,2026-08-07 09:44:00,Vellore,DELIVERED,Delivered,0,Mobile App
EVT0001621,ORD003257,DRV0158,VEH0157,2026-08-16 16:05:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0001622,ORD002137,DRV0021,VEH0029,2026-08-15 11:48:00,Madurai,DELAYED,Delayed,98,Driver App
EVT0001623,ORD004667,DRV0021,VEH0040,2026-08-14 18:14:00,Chennai,PICKUP,Picked Up,0,GPS Device
EVT0001624,ORD003944,DRV0057,VEH0187,2026-08-06 18:08:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0001625,ORD001540,DRV0200,VEH0056,2026-08-22 11:30:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001626,ORD000191,DRV0109,VEH0060,2026-08-20 12:03:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0001627,ORD000538,DRV0040,VEH0074,2026-08-14 21:57:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0001628,ORD002519,DRV0141,VEH0153,2026-08-10 23:52:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001629,ORD002297,DRV0066,VEH0002,2026-08-18 01:02:00,Madurai,TRANSIT,In Transit,0,Warehouse System
EVT0001630,ORD002338,DRV0046,VEH0049,2026-08-27 04:05:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0001631,ORD004622,DRV0021,VEH0049,2026-08-28 09:31:00,Tirunelveli,PICKUP,Picked Up,0,Driver App
EVT0001632,ORD001715,DRV0066,VEH0148,2026-08-08 01:51:00,Salem,TRANSIT,In Transit,0,Driver App
EVT0001633,ORD000440,DRV0001,VEH0006,2026-08-11 23:31:00,Vellore,DELIVERY_FAILED,Failed,109,Driver App
EVT0001634,ORD004623,DRV0167,VEH0107,2026-08-10 03:06:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0001635,ORD001136,DRV0174,VEH0159,2026-08-17 03:48:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0001636,ORD000294,DRV0006,VEH0072,2026-08-23 00:00:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0001637,ORD001528,DRV0070,VEH0169,2026-08-14 23:40:00,Chennai,TRANSIT,In Transit,0,Mobile App
EVT0001638,ORD003398,DRV0181,VEH0144,2026-08-18 06:45:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001639,ORD002546,DRV0037,VEH0189,2026-08-31 11:34:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0001640,ORD001133,DRV0176,VEH0196,2026-08-11 06:50:00,Vellore,DELIVERED,Delivered,0,Driver App
EVT0001641,ORD000524,DRV0200,VEH0180,2026-08-07 08:22:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0001642,ORD003191,DRV0161,VEH0048,2026-08-14 16:47:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0001643,ORD000216,DRV0008,VEH0193,2026-08-02 13:33:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0001644,ORD001264,DRV0062,VEH0086,2026-08-15 05:51:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0001645,ORD001766,DRV0055,VEH0030,2026-08-16 14:35:00,Tirunelveli,TRANSIT,In Transit,0,Warehouse System
EVT0001646,ORD001433,DRV0160,VEH0158,2026-08-09 15:50:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0001647,ORD001847,DRV0118,VEH0097,2026-08-22 23:28:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0001648,ORD000551,DRV0080,VEH0152,2026-08-19 22:36:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001649,ORD004864,DRV0074,VEH0103,2026-08-03 03:06:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0001650,ORD003894,DRV0179,VEH0155,2026-08-24 14:20:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0001651,ORD000931,DRV0199,VEH0014,2026-08-31 07:49:00,Chennai,DELAYED,Delayed,95,GPS Device
EVT0001652,ORD002071,DRV0058,VEH0187,2026-08-24 06:52:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0001653,ORD000949,DRV0010,VEH0115,2026-08-31 21:33:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0001654,ORD003438,DRV0152,VEH0088,2026-08-28 07:33:00,Madurai,TRANSIT,In Transit,0,Warehouse System
EVT0001655,ORD001097,DRV0125,VEH0156,2026-08-13 21:08:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0001656,ORD002003,DRV0067,VEH0119,2026-08-15 03:43:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0001657,ORD004545,DRV0068,VEH0041,2026-08-10 15:56:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0001658,ORD004738,DRV0041,VEH0036,2026-08-17 14:41:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001659,ORD004974,DRV0037,VEH0179,2026-08-10 05:15:00,Chennai,DELAYED,Delayed,72,Warehouse System
EVT0001660,ORD002110,DRV0004,VEH0086,2026-08-31 05:41:00,Vellore,DELAYED,Delayed,64,GPS Device
EVT0001661,ORD003280,DRV0109,VEH0019,2026-08-09 08:34:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0001662,ORD003313,DRV0137,VEH0104,2026-08-06 14:42:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001663,ORD002761,DRV0151,VEH0043,2026-08-02 18:39:00,Madurai,TRANSIT,In Transit,0,Warehouse System
EVT0001664,ORD003734,DRV0020,VEH0200,2026-08-02 11:58:00,Madurai,DELAYED,Delayed,152,Driver App
EVT0001665,ORD002620,DRV0015,VEH0033,2026-08-08 21:57:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001666,ORD000004,DRV0162,VEH0049,2026-08-14 17:32:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0001667,ORD004618,DRV0096,VEH0114,2026-08-29 12:04:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001668,ORD001823,DRV0052,VEH0157,2026-08-01 23:06:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001669,ORD000337,DRV0105,VEH0176,2026-08-04 00:59:00,Madurai,PICKUP,Picked Up,0,GPS Device
EVT0001670,ORD001030,DRV0025,VEH0120,2026-08-22 08:50:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0001671,ORD003301,DRV0145,VEH0188,2026-08-21 13:42:00,Vellore,DELAYED,Delayed,142,Mobile App
EVT0001672,ORD001349,DRV0054,VEH0102,2026-08-21 16:55:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001673,ORD000573,DRV0116,VEH0041,2026-08-12 20:13:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0001674,ORD004869,DRV0040,VEH0043,2026-08-03 06:50:00,Erode,DELAYED,Delayed,134,GPS Device
EVT0001675,ORD000646,DRV0005,VEH0084,2026-08-10 09:17:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0001676,ORD004619,DRV0148,VEH0023,2026-08-14 00:41:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0001677,ORD000447,DRV0024,VEH0092,2026-08-22 08:39:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0001678,ORD004016,DRV0113,VEH0059,2026-08-20 19:23:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001679,ORD000272,DRV0090,VEH0070,2026-08-19 11:11:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001680,ORD001804,DRV0152,VEH0112,2026-08-12 04:19:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0001681,ORD004386,DRV0003,VEH0182,2026-08-09 19:01:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0001682,ORD004160,DRV0084,VEH0158,2026-08-15 23:04:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001683,ORD002873,DRV0134,VEH0093,2026-08-12 13:59:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0001684,ORD001545,DRV0155,VEH0121,2026-08-04 02:50:00,Erode,DELAYED,Delayed,42,Warehouse System
EVT0001685,ORD001012,DRV0053,VEH0153,2026-08-07 19:57:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0001686,ORD001613,DRV0117,VEH0125,2026-08-11 20:11:00,Chennai,TRANSIT,In Transit,0,Driver App
EVT0001687,ORD003431,DRV0160,VEH0120,2026-08-24 18:55:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0001688,ORD003311,DRV0176,VEH0164,2026-08-18 22:10:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0001689,ORD003875,DRV0030,VEH0113,2026-08-27 17:20:00,Trichy,PICKUP,Picked Up,0,Mobile App
EVT0001690,ORD001255,DRV0034,VEH0180,2026-08-11 21:43:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0001691,ORD003112,DRV0189,VEH0033,2026-08-24 00:55:00,Erode,TRANSIT,In Transit,0,Mobile App
EVT0001692,ORD004213,DRV0002,VEH0148,2026-08-05 16:42:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0001693,ORD001219,DRV0130,VEH0190,2026-08-25 07:18:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0001694,ORD000639,DRV0145,VEH0018,2026-08-10 04:51:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0001695,ORD000216,DRV0058,VEH0077,2026-08-14 11:30:00,Madurai,TRANSIT,In Transit,0,Mobile App
EVT0001696,ORD001865,DRV0028,VEH0172,2026-08-13 02:59:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001697,ORD003894,DRV0040,VEH0022,2026-08-29 19:14:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0001698,ORD002058,DRV0093,VEH0107,2026-08-02 20:25:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0001699,ORD000698,DRV0127,VEH0156,2026-08-31 09:36:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0001700,ORD003375,DRV0145,VEH0063,2026-08-18 06:35:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0001701,ORD001830,DRV0147,VEH0160,2026-08-14 08:00:00,Erode,PICKUP,Picked Up,0,GPS Device
EVT0001702,ORD000961,DRV0174,VEH0185,2026-08-26 02:05:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0001703,ORD004731,DRV0173,VEH0030,2026-08-09 03:10:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0001704,ORD002887,DRV0041,VEH0154,2026-08-07 11:26:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0001705,ORD000384,DRV0121,VEH0084,2026-08-09 08:28:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0001706,ORD001592,DRV0090,VEH0093,2026-08-17 03:48:00,Vellore,DELIVERED,Delivered,0,GPS Device
